audio	sentence	speaker_gender
03-201004-001734_bem_798_elicit_22.wav	abapuswikeko bena baya na ku mushi abati kabukace mailo	Female
05-200916-201336_bem_a40_elicit_48.wav	walanga kolwe umungu elyo umupele ntanga	Male
03-200921-105818_bem_798_elicit_29.wav	ubulwele bwa kolonavailasi twenty nineteen buulwele ubufulunganya imipemene ubuletwa na kashiishi ka kolonavailasi akapya	Female
03-201006-025003_bem_798_elicit_8.wav	atile tushimonafye ukuti nomba twapusuka ku baletutamfya bwangubwangu twaisasopo munensu	Female
03-200925-010537_bem_798_elicit_40.wav	lyonse naleesha ukubomba ifintu ifisuma no kwafwa abantu bambi lelo ne mwine nalifililwe ukuicitila ifntu ifisuma	Female
03-201006-005222_bem_798_elicit_7.wav	nomba mwalekutikilila aleumfwakofye uko balelumbula ishina limo baleti ba mangala	Female
01-201011-231356_bem_fb0_elicit_33.wav	ilyo ninshi umubiye talasosa ninshi ashuka ali no kubwekeshapo ukuta	Male
05-200917-113913_bem_a40_elicit_26.wav	iyo cinje kulonda indalama shandi kuli kalyamisha	Male
04-201009-110017_bem_40e_elicit_20.wav	ilyo bafikile palya basangile mwine mushi mulambi napepapo nacanduluka	Female
01-201006-090721_bem_fb0_elicit_26.wav	ulucelo lumbi kabili abantu bafurnina mu milimo	Male
03-201004-122608_bem_798_elicit_33.wav	mukolwe nao tewakusha iyoo uwasha mukolwe wakwe ninshi ena kubwelelamo	Female
05-200916-142019_bem_a40_elicit_18.wav	kuti twabomfyako umutondo	Male
12-201007-230806_bem_526_elicit_8.wav	kanshi bushiku bumo ilyo twali mu sukulu twaumfwile kafundisha umbi ukufwa kwakwe ku zambezi	Male
01-200917-221220_bem_d31_elicit_10.wav	kabili ficitika ilyo umuntu atetekela muli kristu	Male
04-201008-153522_bem_40e_elicit_12.wav	umungeli raphael amonekele tobi no mungeli gabriel amonekele mama maria	Female
03-200916-142856_bem_798_elicit_4.wav	umweni wakwa kolwe alya efyo kolwe alyako	Female
06-200916-110927_bem_c20_elicit_37.wav	abantu bonse baisa mukutamba abati alanakepaya	Female
01-201001-193222_bem_fb0_elicit_3.wav	alasamba fye alalolela cibusa wakwe japhet daka uo bapangane nankwe ukumusenda muli motoka wankwe	Male
01-180101-020249_bem_d31_elicit_6.wav	ukulungika ifyaonaika	Male
01-200922-090011_bem_d31_elicit_41.wav	twalipalilwe apakalamba ku ba bomfi bakwa lesa	Male
03-200924-181036_bem_798_elicit_26.wav	nga cakuti taukwete umutima wakubomba pa bwafya cisuma ukwikala tondolo no kutalukako	Female
03-200925-043821_bem_798_elicit_35.wav	nga mulekabila ukusendamo ulubali muli uku kucimfyanya tumeni ifilefwaikwa apa pesamba kuli ba editor ukushinta pa fifteen october two thousand and nine	Female
16-201008-152306_bem_40e_elicit_9.wav	mwenya alyumfwile uko nakaoma alekaka inkaama na mwane mulenga	Female
03-201007-004908_bem_798_elicit_2.wav	aishibikwa na ku nkoko	Female
03-201002-085315_bem_798_elicit_23.wav	bushe ali nemyaka inga	Female
03-201006-015824_bem_798_elicit_5.wav	baingila na mu nganda ukumone filubilemo	Female
11-201010-142446_bem_c4b_elicit_4.wav	imitutu tuyanda uto bakuula utwafimuti atemwa amabuula atemwa utwafyani	Female
05-200916-173847_bem_a40_elicit_7.wav	cilya balongana elyo aiti	Male
03-200916-033028_bem_798_elicit_41.wav	mu cishinka uwateya aba nga mutema kateshi	Female
03-200925-050356_bem_798_elicit_16.wav	twatendeke ukulakumanina pe sukulu kabili no kulabila inganda ne ng'anda	Female
03-200916-010158_bem_798_elicit_11.wav	naifwe fwebalebamona katwibukishe amafunde yasuma ayo abafyashi baletupela nabatupela	Female
03-200921-114142_bem_798_elicit_14.wav	ukubyala ifimiti	Female
01-201013-132016_bem_fb0_elicit_23.wav	pantu wena umoneka ngo utalele kanshi wambele fye pa mulu	Male
03-200921-154823_bem_798_elicit_34.wav	ici cilekumafye ku fyupo fyonse fibe fyamwi funde ifya ntambi nangufye ifya mapepo	Female
13-201009-112851_bem_40e_elicit_19.wav	efyo pali na pali kalambo pene	Male
03-201006-025003_bem_798_elicit_23.wav	umukashi wandi wine uyu untu baumaninapo nomba bena balila nshaishiba	Female
04-201008-155010_bem_40e_elicit_17.wav	babeta fye apo pene ukuti ni bampundu	Female
03-200915-234914_bem_798_elicit_2.wav	amapange yandi teyakulemba pa bumi bwabo ukufuma kubwaice bwabo lelo nipafyo balebombela icalo cabo	Female
01-200914-202459_bem_d31_elicit_47.wav	chitalu chitalu chitalu nakwita kanga	Male
01-201002-005539_bem_fb0_elicit_21.wav	kambalile ku munandi kumwesu nebwelelako akasuba nga nasamba nafwala na bwino	Male
03-200924-200908_bem_798_elicit_34.wav	bushe kuli umuntu uuleipatikisha mu cupo cenu pakuti amulekanye	Female
01-180101-023548_bem_d31_elicit_34.wav	muli marko fourteen thirty four tubelenga ubwafya bumo ubo yesu ashingwene nabo umusalaba	Male
03-200924-181036_bem_798_elicit_14.wav	ilintu wafwaya ukucita icintu cimo pa lukuta na panganda bena balafulwa nelyo kutwishika amaka yobe elyo no kulanda ifibi pali iwe	Female
03-201007-013831_bem_798_elicit_22.wav	pantu aaliishibe ukuti musaka aaliibapangila nakale ukuti akabakakishe aba bantu bapwa muno ukwiba ifyuma fya bantu nokwipaya abanabo	Female
03-200916-033028_bem_798_elicit_47.wav	iyaluunga ilabwelela	Female
03-201002-054811_bem_798_elicit_48.wav	umo ali kusukulu	Female
03-200925-070127_bem_798_elicit_7.wav	lelo napopene palefwaikwa ukukwata umusango umo wine kulefwaikwa umuntu uwakushitisha ifyo fintu pakuti iwe ukwate ndalama three thousand kwacha ishakupeela kasalanganya	Female
05-200916-194744_bem_a40_elicit_4.wav	ichisha washa	Male
01-201002-005539_bem_fb0_elicit_5.wav	janet naya ku lusaka ku kumona bamayo	Male
03-200924-204525_bem_798_elicit_11.wav	fintu nshi fimo ifikanya isenge	Female
05-200916-152753_bem_a40_elicit_2.wav	tabaleowa ku africa	Male
04-201005-213708_bem_40e_elicit_3.wav	imfumu na bantu baleponenwa pe ne nsala pantu inshita ishingi tabalelima balebakilwa ku kulwa	Female
02-200915-230337_bem_197_elicit_15.wav	amaka yabanakashi yalapelela mukubomba imilimo imo imo	Male
03-200921-162447_bem_798_elicit_28.wav	icintinya ca kusalanganya ilyashi lya muntukuliba lupwa na ifibusa muncende ekala nangu pa ncito	Female
03-200925-053533_bem_798_elicit_23.wav	tulingile ukupeela umulimo kuli umo uwa muli ifwe ukulabelenga icipingo nankwe no kumwita ku masambililo ye pusukilo	Female
03-200916-010158_bem_798_elicit_7.wav	cacine icimuti tucishibila kufitwalo fya uko	Female
05-200916-171339_bem_a40_elicit_1.wav	kwena ndemona cilifye bwino	Male
01-180101-140752_bem_d31_elicit_5.wav	kaili eco ndemipusisha pantu ninjisa ku kalale ndefwaya uku kwata ifibusa	Male
03-201002-054811_bem_798_elicit_16.wav	twaumfwa nokutila umuntu ngatashile umwana balemubika umufito pamusula ukutila wikabwelako kuno	Female
01-200922-003122_bem_d31_elicit_26.wav	afililwe icakucita	Male
03-201003-235942_bem_798_elicit_21.wav	kuti bashifulumunapofye kamo ako kapito lubilo kayakungula na kanankwe	Female
04-200914-220511_bem_346_elicit_0.wav	twebeko efyo wacitile munshita yama holide	Female
05-200917-085055_bem_a40_elicit_32.wav	chomba nsangwa alaya naku mitanda ku mwakwe	Male
03-200921-214144_bem_798_elicit_1.wav	bushe ukusembululwa nangu ukuputulwa kwa banakashi nicinshi	Female
02-200918-113007_bem_197_elicit_12.wav	ukumwa ukwabula uluse	Male
03-200915-234914_bem_798_elicit_23.wav	lelo nalemba nipakuti naifwe tubalumbanye pabana besu impalume abo tatulingile ukulaba	Female
04-201012-174116_bmy_47d_elicit_7.wav	ico balefulumuka bukali bwa bamulalakwacenama ababemba	Female
04-201012-174116_bmy_47d_elicit_5.wav	nangu bacimfishe bakalimamalungu ubuta tabwalepwa iyoo	Female
03-200924-194133_bem_798_elicit_47.wav	tatulingile ukulaloleshafye pa mafya yantu tuli nayo lelo tuloleshe na ku fintu ifyo twafililwe mu nshiku sha kunuma	Female
11-201010-161959_bem_c4b_elicit_20.wav	ifyo bacita pa kwipaya imfuko bafumina mu mpanga mu mitengo no tusembe utwatwa pa kutemenako ifimuti fya kupama ifikwa	Female
03-200924-204525_bem_798_elicit_16.wav	caliba ukumfwa umuntu asosa ati ndi mu nshila ya kuya kwisenge	Female
05-200917-113913_bem_a40_elicit_11.wav	ukuyako umulumendo nishani mwebantu nangeni kalyamisha alikwi	Male
03-201004-001734_bem_798_elicit_5.wav	neco amenshi yalengeme kuti itenga lilemoneka nalyo nga e mu mulu mwine mwa lesa	Female
03-201002-085315_bem_798_elicit_14.wav	naani waishile kobekela vera paskale	Female
17-200916-193611_bem_346_elicit_45.wav	'umutwe na mapeya'	Female
05-200916-122525_bem_a40_elicit_29.wav	njikaleko panshi	Male
12-201009-113239_bem_526_elicit_10.wav	icishele kubatwala fye mu isamba lya muti twalayakana na bana bene	Male
01-201011-224854_bem_fb0_elicit_7.wav	bali no kumweba ukuti aye ikala eka mu cishilwa cimo abengi nabo baikala mu cishilwa cibiye	Male
03-201002-051828_bem_798_elicit_6.wav	banakasonde bamona ninguma kukanwa awe batala bampela utumupunga nenyanje shibili nalya naumfwa notumaka twaisa	Female
02-200917-231728_bem_197_elicit_19.wav	amatwi tayasala fyakumfwa yomfwafye fyonse	Male
04-200916-232841_bem_346_elicit_22.wav	nimbona ati aleyafye pa ntanshi muli fimbi fintu	Female
12-201008-130449_bem_526_elicit_32.wav	twayamba no kutikulula motoka	Male
03-200924-181036_bem_798_elicit_8.wav	kwaliba inshita isho umuntu engafulumuka ubwafya ne nshita isho umuntu engasuula kabili kwaba ne nshita isho umuntu alingile ukulolenkana no bwafya	Female
03-200923-215451_bem_798_elicit_33.wav	lelo aba pelishiti balilolele nganshi batompwe bakwa shauli na bantu bakwe bacucutike nga pali kapashi	Female
04-200914-215547_bem_346_elicit_12.wav	ubu ebushiku bwalelo elo ileya pamulu	Female
03-200925-061220_bem_798_elicit_22.wav	takwaba ifyo fintu	Female
03-201006-015824_bem_798_elicit_29.wav	apali ofisa umo ifi umukalamba alapikita mu matumba ya kwa anatole amonamo na kapepala kamo ifi balembelepo ne shiwi fye limo ku mulopa abati mwapwilapo	Female
03-201006-021353_bem_798_elicit_25.wav	ubushiku bonse bashilika balelolela shamitombo	Female
03-200916-120506_bem_798_elicit_30.wav	na mu cibemba mwine umulungu wakwata inshiku cinelubali tafyapusana iyo	Female
03-200925-070127_bem_798_elicit_19.wav	muli uno natuleya number three twatendeka ukulondolola ifikomo ne fipande fya lupapulo lwa christian brethren	Female
06-200916-152623_bem_c20_elicit_21.wav	aleti ati atile k aka k aka kauma	Female
03-201002-054811_bem_798_elicit_49.wav	umwanakashi alikulile ali nikapenta ishina lyabuule	Female
01-201005-230705_bem_fb0_elicit_6.wav	mukamona pa nshiku shinono likakula	Male
03-201007-013831_bem_798_elicit_26.wav	nomba ukukobekela kwa mu misolo no muntu ulekobekela nao aumwishibe	Female
05-200916-195842_bem_a40_elicit_24.wav	tandabube munshikola nswa shine shiileta	Male
01-201012-193916_bem_fb0_elicit_22.wav	ku banakashi nako kwaba banakabumba wa malongo abasona amabwe ne milimo imbi iyashala iyacanakashi	Male
04-200916-223805_bem_346_elicit_44.wav	elo ndefwaya ukumona ama buku ino ine nshita	Female
03-200925-070127_bem_798_elicit_2.wav	mu musango umo wine bashitishishamo ifitabo fimbi ulingile ukushitisha pali kabokonshinkanya	Female
11-201007-191752_bem_c4b_elicit_9.wav	wapyako shikulu	Female
02-200918-101506_bem_197_elicit_4.wav	umuntu uwatunganya ukuti balemubelelekafye elyo akana ukumonekela	Male
17-200915-120130_bem_346_elicit_5.wav	nangu mwalabomba panse apo	Female
03-201006-005222_bem_798_elicit_21.wav	nomba umbi nao auti ala efilya bailetelela	Female
05-200916-115646_bem_a40_elicit_32.wav	sacha ileya ku lusaka	Male
01-201013-132016_bem_fb0_elicit_13.wav	tabaninako kabili tabasaila abakalamba balabalesha abati mwilaonaula filyo	Male
01-201005-224141_bem_fb0_elicit_20.wav	fyayatantika pa mumana ubushishi ubwatelela	Male
01-180101-223427_bem_d31_elicit_27.wav	ilyashi lya pali ena lyashi ilisuma kabili ilyo mwingalabelengapo lyashi ilyo nalimo ilingalundwa ku mpela ya milimo ya batumwa	Male
03-201007-022920_bem_798_elicit_8.wav	ilyo baumfwile ukuti nomba koyikoyi nafwa abantu bayaula no tupundu	Female
03-201006-005222_bem_798_elicit_40.wav	awe nao akusa no tufipe twakwe mukwangufyanyafye aima aya	Female
03-201007-002328_bem_798_elicit_49.wav	abafyumfuntukako nabo nifyo fine fisongo filebakumanya pa mwinshi	Female
01-201006-002700_bem_fb0_elicit_35.wav	twakulakupokololakofye pe pantu nomba ifwe twakulaipaya insoka shonse mu mpanga umo ulunga	Male
04-201008-155438_bem_40e_elicit_6.wav	kanshi no yu mukalamba aleshimikila abakashana ifyo balile inama isho mulenga akumbile icele munda	Female
03-200918-110406_bem_798_elicit_36.wav	nga cakuti ba lumumba ba moise tshombe balelumbwa nici kuli abalebalumbula abalelemba pali bena	Female
03-200921-105818_bem_798_elicit_7.wav	tamufwile ukwikata ifiteekwa ifituntulu ne nama sha mpanga ishituntulu ukwabula ukufwala ifyakuicingilila ku minwe	Female
09-200916-054405_bem_a40_elicit_24.wav	imbeni no lukasu	Female
14-201008-145225_bem_40e_elicit_38.wav	basuka bamona akashila umo alola pa kuya kulya kuntu nabo eko baya no tupe twine bamuletele	Female
03-200921-162447_bem_798_elicit_31.wav	mwalibako utubungwe utwalekenalekana mu calo ca australia utwingamyafwilisha	Female
04-201005-204642_bem_40e_elicit_3.wav	lelo ine calenkalipa sana pa kumfwa ifyo ukulanda kwabo takwalelembwa	Female
01-201006-090721_bem_fb0_elicit_42.wav	bakapanga bakanga ne nama abene balisha batenshapo	Male
03-200915-234914_bem_798_elicit_5.wav	nalemba ici citabo mu cibemba pantu elulimi lwesu	Female
01-200929-223449_bem_fb0_elicit_8.wav	janet ico atesha insele shafulisha aleka na ku lupi ati fye cilumendo wine ulya pa kanwa na paa	Male
03-200925-062606_bem_798_elicit_2.wav	pamulandu wakuti ifyabupe fintu shikulu yesu atupeele fyaba ifyakubombelako pakukula umubili wakwe	Female
04-201008-151412_bem_40e_elicit_1.wav	bamona aleipula ifyumbu alefipoosa cimocimo pa menshi alelanda na mashiwi ati	Female
03-201006-011410_bem_798_elicit_35.wav	akonkelelefye co cine abantu bawamisha ku mutima ebele na ine ku calici nshakulapuswako	Female
01-201012-183344_bem_fb0_elicit_4.wav	ni mfumu ifwa ukwatalala icongo caisapangwa panuma	Male
03-201002-093346_bem_798_elicit_31.wav	ekutila icuupo kano nabaana umuntu ukucindama kanoalina abaana ecuuma	Female
04-200917-143010_bem_346_elicit_2.wav	abana mufyalo ifyapusana pusana nemitundu	Female
02-200915-233325_bem_197_elicit_7.wav	wikesha ukubala umuntu pa mwabo akakucita icabipa	Male
04-200916-223805_bem_346_elicit_45.wav	batata tabatutwelepo ku mushi lintu twalekula	Female
03-200925-010537_bem_798_elicit_43.wav	mu lupwa ulushaishibe shikulu nge mfumu mu mweo wabo	Female
01-200914-200932_bem_d31_elicit_9.wav	awe teti wingile icakubalilapo kulipila indalama elo waingila mu basi	Male
04-201005-205341_bem_40e_elicit_27.wav	abantu nabo balemwita mucinshimucinshi baletila ba mulenga mukulu	Female
03-201001-105646_bem_798_elicit_13.wav	lilya bapwa utwamisompoli twabo elyo balaposhanya	Female
03-200925-070127_bem_798_elicit_22.wav	ifilonganino fya ba christian brethren fyatampilwe ku numa ya mwaka nineteen hundred na baminshoni abafumine ku filonganino fyaba no busumino bumo ukushinguluke calo	Female
03-200921-154823_bem_798_elicit_3.wav	impango' lutambi lumo ulwa pamulandu wa ndalama	Female
06-200916-152623_bem_c20_elicit_33.wav	lyena tayaipwishe na kwipusha iyoo yasendafye yena iletifye nalelo kaleyandukila umusano	Female
16-201008-152306_bem_40e_elicit_14.wav	imfula nao yakunta	Female
05-200917-083101_bem_a40_elicit_12.wav	cebele kwena akamuti aka kasuma nalasenda	Male
07-200916-171635_bem_c20_elicit_34.wav	elyo imfumu pakumona umwana waiko awamisha yalatontonkanya ifyo ingacita kumuntu uukamupa	Female
04-201009-110017_bem_40e_elicit_7.wav	naco icayandalala cilanduluka musonda we tandwe cishiba icabela mu nika batila musonda	Female
04-201005-212919_bem_40e_elicit_8.wav	pantu nga cakuti ayansha abayeke kuti balunda pa fita fyakwe aisalwisha na fwe babemba bene	Female
03-201007-004908_bem_798_elicit_12.wav	amulekelefye aya	Female
03-200921-143443_bem_798_elicit_36.wav	kabiye pe buula lyapa intaneti ilya ciputulwa cilolesha pafya mukati ka calo ica pa wwwhomeaffairsgovau	Female
03-200925-062606_bem_798_elicit_17.wav	pamulandu wa fintu ifilecitika pakati kesu	Female
17-200916-192637_bem_346_elicit_28.wav	nga uli nensansa elo nawishiba elo ulefwaisha ukulangisha	Female
04-201005-204642_bem_40e_elicit_14.wav	mulenga abuka mu mupashi	Female
01-180101-020249_bem_d31_elicit_43.wav	mu malembo ya pa mulu tulemona ukuti yesu aliibimbile mu kupyunga ukukalamba nganshi ilyo talabwelela kuncende uko aleba eka	Male
03-200918-110406_bem_798_elicit_19.wav	twibukishe insoselo sha kibikibi candi fisuma fisuma fya bene	Female
01-201011-223928_bem_fb0_elicit_2.wav	atemwa mung'ang'a nshi	Male
03-200925-043821_bem_798_elicit_5.wav	panuma yakumfwa candetele umwenso uukalamba nganshi pamulandu wakutila ine nali ushilaishiba lesa	Female
03-200921-143443_bem_798_elicit_18.wav	inshita shimo abantu balasendwa ku fyalo fya kunse mukupatikishiwa nangu ukubelelekwa ukuya kunse ya calo nokuyapatikishiwa ukwingila mu fyupo	Female
05-200916-142019_bem_a40_elicit_25.wav	mwalaya ku town nga imfula yaleka	Male
03-200918-110406_bem_798_elicit_26.wav	ninshi abantu bambi bakalanda ati	Female
03-200916-125910_bem_798_elicit_11.wav	ngakuli nayambi ayo mwishibe ala kuti mwalundapo ukulingana namuntu mwayeshibila	Female
06-200916-150125_bem_c20_elicit_36.wav	papitafye na imyeshi iingi banyina basungafye akanama kamwana wabo	Female
03-201006-025003_bem_798_elicit_11.wav	atile ashipolafye aba na bwinobwino elyo bamupeela ne nkonto ilya ine enda nayo iyakulikiwa ku kuulu	Female
05-200916-142019_bem_a40_elicit_15.wav	tekuti mbomfyeko imbabula	Male
03-200916-141341_bem_798_elicit_29.wav	ukwanga lakwacila ulupwa	Female
02-200918-101506_bem_197_elicit_16.wav	umwaice ukutumpa nico pali abamwishibe abengamucingilila	Male
04-201005-205341_bem_40e_elicit_9.wav	nkashi yabo ali ni mwenya	Female
01-180101-223427_bem_d31_elicit_35.wav	panuma ya kubatamfya baendele inshiku shitatu ukuya pa mushi umbi	Male
04-201009-110017_bem_40e_elicit_18.wav	abakalamba abati pawilile umwaushi umo uwatile njabulepo insalu	Female
01-200922-004748_bem_d31_elicit_31.wav	eico imisepela shesu shakanshiwa mu fintu ifisuma lelo fya endela pamo nobwite bwakuilunda ku mipepele ipya	Male
03-200925-061220_bem_798_elicit_19.wav	ehh bulondoloshi busuma pa ng'wena icibumbwa icibi icakutinisha maka maka kuli bakolwe	Female
04-200917-202808_bem_346_elicit_13.wav	cinshi ulelilila	Female
03-200924-222234_bem_798_elicit_19.wav	aba mutima umo e kumfwana ukusangwa pa fibusa abo abofwana mumikalile yabo iyapalana	Female
12-201009-111159_bem_526_elicit_13.wav	ilyo ninshi utunkolonkolo tonse utwe sukulu nabatupela pamo ne nsa iyakumonapo akasuba	Male
03-201002-091908_bem_798_elicit_12.wav	imica intanda bwanga ikando nefifuba fya mankowesha	Female
02-200918-104642_bem_197_elicit_0.wav	ngamwamona umuntu alasebaseba nangu umwana alasekaseka ninshi pali cimo ico amwene ico atemwa	Male
01-180101-221817_bem_d31_elicit_37.wav	umusango mbombelamo mukwafwilisha wakulolenkana nomuntu umo umo	Male
03-201007-002328_bem_798_elicit_51.wav	shamitombo uko aile koyikoyi ailemulufya	Female
06-200916-154519_bem_c20_elicit_31.wav	kapoli aaleeti nga amona umubiye uko alepupuka mumuulu umutima walakalipa ati na ine ndapupuka filya nga cawame cibi	Female
03-200925-050356_bem_798_elicit_32.wav	lyena twalekwata ukubila kwa palwalala kabili nalyo line tatwali abakumanisha ifyakubomfya	Female
11-201007-191752_bem_c4b_elicit_23.wav	pa kukoma ubulimbo bwa mwikalampungu baswako tulya tutwalako baubako amamba e pakulasheta	Female
11-201010-172917_bem_c4b_elicit_13.wav	ulucelo nga bwaca kuya ku kulengula iftkwa	Female
01-200918-075458_bem_d31_elicit_26.wav	emukutila bukateka no butungulushi mukati ka ng'anda bwaba ku mwine ng'anda	Male
03-201004-001734_bem_798_elicit_3.wav	mukwai kuti no uli peshilya ati iyo mwandi kwaletwa ee	Female
07-200916-162122_bem_c20_elicit_47.wav	awe mukwai fyaima fyapita kapoli ninshi ali na ifumo mumubili	Female
01-180101-141937_bem_d31_elicit_34.wav	tuleya inkutwale ku cipatala	Male
03-200921-214144_bem_798_elicit_25.wav	nangu lanshanyeni ne ofeshi lya calo ca australia ilili mupepi naimwe pa dfatgovau	Female
03-200921-154823_bem_798_elicit_31.wav	cilapinkana namafunde ya calo ca australia ukupatikisha ukutinya nangu ukubeleleka umuntu pakuti egengila mu cupo	Female
01-201012-182347_bem_fb0_elicit_4.wav	cikulu cila muntu naishiba impendwa ya mpeta shakwe	Male
03-200921-114142_bem_798_elicit_30.wav	nangu ifitupa fya kwendela nangu ifitupa fimbi nafisungwa no muntu umbi elyo tekuti afikwate ilyo alefifwaya	Female
03-201007-015856_bem_798_elicit_40.wav	cilyafye kwabe cungulo abati nomba ekutwala ba na bwinga li koyikoyi lipitile na kunshila	Female
05-200916-122525_bem_a40_elicit_17.wav	mufwile muleba abamucinshi ilyo muleeba abantu ifyakucita	Male
07-200916-162122_bem_c20_elicit_40.wav	awe umukashana ulya ayashina na ifumo kuli bawishi	Female
03-201004-091537_bem_798_elicit_44.wav	uyo muntu nga afwa mu mutelelwe ukwabula ukucusha saana ninshi uumwipeye akaba ne shuko lyakushipa mu nkondo no kwipaye filwani ifingi	Female
03-200918-110406_bem_798_elicit_37.wav	naifwe katulumbanye impalume shesu pafyo shiletukitila na pafyo shilecitila icalo cesu	Female
01-201011-231356_bem_fb0_elicit_0.wav	kaililila ee nalepuka nshilepwike nalepuka nshilepwikee eee	Male
04-200916-232841_bem_346_elicit_8.wav	kanshi nga cakuti alile ayasambilila akasambilila mu cisungu	Female
02-200918-095342_bem_197_elicit_8.wav	munda fingi fingilamo kwati fye niku mfumu ukuya abantu abapusana pusana	Male
03-200916-015847_bem_798_elicit_0.wav	wenu afyale wilowa	Female
01-200917-234543_bem_d31_elicit_47.wav	kwaliba insoselo iitila pafwa bantu pashala bantu	Male
03-200924-222234_bem_798_elicit_13.wav	kafundisha wa cipingo mukwafwilisha atile kuli amashiwi yane ngaya	Female
01-200921-163326_bem_d31_elicit_32.wav	bushe fintu fyamusango nshi tusambilisha	Male
01-200929-221342_bem_fb0_elicit_5.wav	lelo nelyo ali ni kapenta ali uwaicinika talefwaya fye ukutemwikwa kuli umo uwakumulisha ubusaka no kumufwika bwino	Male
05-200916-140243_bem_a40_elicit_15.wav	balisamba ku maboko akasuba	Male
04-200916-232620_bem_346_elicit_5.wav	imba weka palobe	Female
03-201006-021353_bem_798_elicit_30.wav	wongo ilyo amumwene camupeseshefye na maano	Female
01-180101-062208_bem_d31_elicit_34.wav	finshi filecitika mbisi	Male
01-201013-141625_bem_fb0_elicit_44.wav	nga cakuti ku baleipika umo alaba ashamo umuto kuti bamuseka nganshi kabili abengi teti balyemo	Male
03-201007-002328_bem_798_elicit_46.wav	kutifye cilya balongana kamo akashilika katipo ne cisongo pu fyaisapunkana fyatipo na mpu mpu	Female
04-200917-201407_bem_346_elicit_5.wav	nomba ngatawishibe ishina lyabo kwipusha	Female
03-200921-143443_bem_798_elicit_3.wav	inshita ishingi umuntu afwile acila pa myaka eighteen iyakufyalwa elyo engasuminishiwa ukuupa nangu ukuupwa	Female
03-200916-142856_bem_798_elicit_23.wav	uwaupa noko ni wiso	Female
06-200918-153816_bem_c20_elicit_38.wav	imfumu aiti atasee lelo nimwe baume bakuya kuli sunkutu uwayansha arnalumba	Female
04-200914-215547_bem_346_elicit_38.wav	elo tailelubwa kaili ulekulilakofye	Female
03-201004-001734_bem_798_elicit_8.wav	ala bena baleti nalimo masange kanshi ni mfwa ya bantu	Female
04-201005-205341_bem_40e_elicit_19.wav	talekula mfuba iyo aleoca fye ifiita	Female
02-200917-133828_bem_197_elicit_8.wav	umuntu nga aililwa tasala pakulaala cikulufye atubilisheko	Male
01-200922-003122_bem_d31_elicit_45.wav	uyu lesa uwalesosa mu nshita shakale alasosa na lelo line uwaishile alesa na lelo line	Male
06-200917-130741_bem_c20_elicit_1.wav	umulimi ati amone insupa yakwe atemwa saana	Female
03-201002-063230_bem_798_elicit_33.wav	bushe cekapu cipisoni alikala kwi	Female
09-200916-054405_bem_a40_elicit_30.wav	eya mune lelo naisa mukumyeba pa lwamisungile ya fishima	Female
05-200916-122525_bem_a40_elicit_36.wav	mwishana rhumba	Male
01-180101-031848_bem_d31_elicit_0.wav	nefilangililo ukufuma mu cipingo pali yosef timoti na tito hananiah yobo na versi ukufuma muli milandu twenty nine seventeen namu mapinda	Male
11-201010-142446_bem_c4b_elicit_2.wav	kuli ici cifulo abalumendo na bakashana balanga ukumfwana no kwangalila pamo	Female
03-201007-015856_bem_798_elicit_13.wav	ne cilimi cine naco muhenda ninshi alicishiba	Female
03-200923-230549_bem_798_elicit_42.wav	bantu nshi bambi abeshibe nelyo kulumbulwa muli ubu bwafya	Female
01-180101-060018_bem_d31_elicit_23.wav	tuleibukisha ukuti apashili ubwelelo amapepo tekuti yafike ku mulu	Male
04-200917-142312_bem_346_elicit_21.wav	ngeli nalyo	Female
03-201004-110412_bem_798_elicit_46.wav	kanshi lilya line bamusendele bailemutwala ku lucengo lwa mipashi yabo	Female
07-200916-171635_bem_c20_elicit_46.wav	ati mukwai nafilwa	Female
05-200916-161926_bem_a40_elicit_44.wav	tulaya na bataata konse	Male
01-180101-140752_bem_d31_elicit_10.wav	namwishiba ifi tamwaupwa kuti namupela umuti mwafumyako iciwa pa mubili limbu ecotamupilwa	Male
02-200918-100309_bem_197_elicit_19.wav	ukuminawila umwanakashi amate ukulolesha kutemwa kutemwa	Male
01-180101-045438_bem_d31_elicit_37.wav	nga palwa ma bible studies yasangwamo muletipo shani	Male
03-201001-100406_bem_798_elicit_36.wav	ba mayo nabo abati uubika abikila abengi	Female
04-201008-160002_bem_40e_elicit_12.wav	abanabo bayasosa no mulandu ku mushi	Female
03-200921-105818_bem_798_elicit_54.wav	ukwikata ifintu atemwa incende apali akashiishi ka kolona elyo waikata mu linso mu kanwa atemwa mu moona ukwabula ukusamba ku minwe	Female
01-201005-212422_bem_fb0_elicit_1.wav	cimbwi kale nao ali ni nama nkali nga ifi fine fyaba inkalamo ne mbwili	Male
03-200916-141341_bem_798_elicit_30.wav	ulubilo lwamwipi kubangilila	Female
01-200922-102640_bem_d31_elicit_4.wav	mukwipifya	Male
03-201006-025003_bem_798_elicit_50.wav	wongo nao alelondololafye kuli shamitombo imikalile ya bamangala yonse umo aishibila	Female
03-200925-050356_bem_798_elicit_19.wav	ifi efyo cali kabili efyo twaishile kwata ne ncende iyo twakuulilepo kacikulwa akanono	Female
13-201009-113828_bem_40e_elicit_21.wav	kuti abafika twaiminina cilya baikala twati mwashibukeni mukwai	Male
