audio	sentence	gender_domain
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200930-150533_bem_fb0_elicit_39.wav	ubu bushiku paul na robin tabaile ku biaolo kanshi joni na janet baleipakisha fye babili	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-093346_bem_798_elicit_2.wav	umulumendo nga akula ishiwi lilatikamainkola ilamba ukuseela apo aleele	0
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200915-120130_bem_346_elicit_9.wav	ngamwalaikala bushe muletontokanya mwalaikala kwisa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200914-194432_bem_d31_elicit_18.wav	batile balimifwaileko umuti uwa baume	1
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200916-192637_bem_346_elicit_45.wav	naishilefye kuno pa mulandu wa nchito	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-022920_bem_798_elicit_34.wav	patili ferdinand nao apamfiwe saana ukuyamona uyo muntu baleti musungu afuma ku tanzania uko alala	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-105818_bem_798_elicit_25.wav	ishibisheni ababomfi ba pa bumi ukuti mwalitandalile icaalo ca china	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201006-105203_bem_fb0_elicit_23.wav	lekeni nga alsa mwimucenjesha aleisaibukila fye uke namufukukila ndemutinaula uleke intumpu shakwe lelo shipwe	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-194133_bem_798_elicit_17.wav	nelyo twingafwala bwino no kukwata cipingo ca cingeleshi tatulingile ukuibisha pantu abantu bakatwishibile	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-114142_bem_798_elicit_36.wav	ukumipandako amano elyo nokumituma ku tubungwe tumbi utwingamipelako ubwafwilisho pamo nga umwakwikala indalama	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-005222_bem_798_elicit_28.wav	shamitombo amaano yamupwa ebele ndefuma shaani	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-114142_bem_798_elicit_7.wav	ubuteko bwa calo ca australia tabusuminisha ukushitisha kwa bantu elyo no kusunga mu busha mumusango uuli onse	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201001-195552_bem_fb0_elicit_46.wav	ukukanasansamuka kwakwa janet asukile joni nao akumona	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200917-221220_bem_d31_elicit_6.wav	icilonganino cakwa kristu caba lupwa  abantu bamo aba muli ulu lupwa baba mumulu kabili bambi baba pano isonde	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-112400_bem_798_elicit_26.wav	ukutuma kwa lamya konse kwa lutu kabili ukwa nkama	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201001-174927_bem_fb0_elicit_18.wav	awe banalume baima balungama na ku biaolo abakashi nabo balapekanya tumbi utupya pa mulilo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200917-221220_bem_d31_elicit_19.wav	shikulu yesu alaile ukuti ukuli babili nangu batatu abalonganina mwi shina lyakwe akalabako mukati kabo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-204525_bem_798_elicit_17.wav	bambi kuti basosa ati twakwete inshita isuma iye senge	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200917-234543_bem_d31_elicit_1.wav	mu kubelenga twamona ifintu fibili ifyatangilile ububomfi bwakwe pamo ngo lubatisho no kweshiwa	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200921-235328_bem_d31_elicit_11.wav	pantu tumona lesa aitile abrahamu no kumulanga ifyali mwipange lyakwe ilya milimo iyo alekabila	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-181036_bem_798_elicit_19.wav	limo limo kuti umuntu acetekelafye ukuti icibwesha icisuma cikamoneka mu milimo yakwe	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-090011_bem_d31_elicit_29.wav	pali nomba ebaletungulula umulimo pakati ka misepela mufilonganino fyonse ifya christian brethren ku germany	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-020958_bem_d31_elicit_4.wav	twiga twiga mutuule bushe uli kwi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-204525_bem_798_elicit_9.wav	nibani abatetekela bafwile ukulakwata isenge capamo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-010158_bem_798_elicit_7.wav	cacine icimuti tucishibila kufitwalo fya uko	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-020958_bem_d31_elicit_16.wav	ngumfwile icani calila	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201001-172058_bem_fb0_elicit_47.wav	imitima yabo te pa kusabasaba ukufwayo kucimona	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-051828_bem_798_elicit_47.wav	akapatulula kaishile pamulandu wa mwenso  mukuitemwa pakuti twilya ifyo umusungu alya	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-110412_bem_798_elicit_47.wav	umo mwine mwaba fitandabube ifishaikulila	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-221817_bem_d31_elicit_36.wav	elyo na kucilisha abekalamushi abo nga kabungwe tubomba nabo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201001-100406_bem_798_elicit_40.wav	mu mushi mwali insaka shitatu iyabakalambaiyabalumendo neya misepela ilya batila imilubamfwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/10-200914-180622_bem_346_elicit_23.wav	abasungu abafumine kuncende imbi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-003120_bem_798_elicit_29.wav	paulo akonkomesha intungulushi shamu efeso ukutila	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-011712_bem_798_elicit_0.wav	lelo umutima wena munda uletifye iyoo uyu wena mwaume kuti mwaikala nao	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-214522_bem_798_elicit_25.wav	ici cikope cisuma cafyo isenge lyaba kabili cikankala	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201004-205737_bem_fb0_elicit_51.wav	ilyo bapolele bati no kuti nomba abantu banya tukamona uko bakalola	1
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200915-120130_bem_346_elicit_46.wav	nibanga pali imwe abalemfuluka	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-001734_bem_798_elicit_29.wav	bati bacelele ku mu mana basanga ne mfubu peshilya nasho shifwile nkusekuse	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-011410_bem_798_elicit_5.wav	umushi uukulu taata ciyaya mu bukulu intamfu cintampendwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200923-230549_bem_798_elicit_44.wav	bushe fintu nshi fingafuma mu musango twalasendelamo ubu bwafya	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-003654_bem_798_elicit_34.wav	ebele mwandi kwaletwa ee	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-022920_bem_798_elicit_1.wav	ubwinga bwapwa nokupwa baabafye umubili umo no mutima umo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-002050_bem_798_elicit_8.wav	nomba calimupelengenye amaano pa kusanga ni mfumu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200923-230549_bem_798_elicit_24.wav	afwilisha intungulushi sha mu cilonganino pamo na mu mushi wikala	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201002-011519_bem_fb0_elicit_24.wav	banalume we mwana wandi kuti wanufwaya shani uo ushishibe nook alolele	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-010537_bem_798_elicit_30.wav	limo nga twalongana ku citente twishimikafye lelo bamo kuti bapeele bunte	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-154823_bem_798_elicit_1.wav	umutitikisha wa mpango musango naumbi uwa mutitikisha nangu umucushisha uusangwa mu mayanda	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-011410_bem_798_elicit_17.wav	ala shamitombo kuti eketefye pa kanwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-113233_bem_798_elicit_18.wav	abene abali pantu alwile na bafwa no kubansha nabansha	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201001-174927_bem_fb0_elicit_8.wav	bena batila humber na raleigh e ncinga ya kutwangilapo ala incinga ineine ni ii	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200915-234914_bem_798_elicit_18.wav	ififyonse twalaanda efilengele ukuti umutwe wa citabo ube nakalebalika pali ba katumbi naba katumba	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-025003_bem_798_elicit_3.wav	epa kuyafisho mulandu ku kamba	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-165915_bem_798_elicit_2.wav	mu calo ca australia umutitikisha wa mu ndupwa namu mayanda tawasuminishiwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-142856_bem_798_elicit_15.wav	umusha afwa nefyebo mukanwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-103454_bem_798_elicit_13.wav	kabili pa kuyako kuti bali umulongo uutali saana	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-204525_bem_798_elicit_40.wav	twaba abakukumanya imitontonkanishe ne myumfwile iyapusana no bucindami	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200929-223449_bem_fb0_elicit_44.wav	alefwaya ukushita icipya atemwa icabombako panono	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201002-000224_bem_fb0_elicit_36.wav	cilya joni ashingilila janet aleka no kucisa amalaya alatontonkanya ifyakucita pa kupusuka ku bukali bwakwa joni	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201003-235942_bem_798_elicit_3.wav	baali ne mfuti shibili ne mbokoshi sha mpolopolo nasho shiine	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201013-141625_bem_fb0_elicit_40.wav	nga bafisha ku mushi kuti bababako amasako elyo batumbula bapela na bafyashi babo babepikila	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201003-235942_bem_798_elicit_8.wav	fyaima fyatwalana yasuka yaikatapofye umo elyo yapeema	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201013-132016_bem_fb0_elicit_41.wav	limbi kuti e balya ne fingi pantu abengi balibeshiba ukuti tabakwata bakubasabila utwa mu mpanga	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201006-112930_bem_fb0_elicit_36.wav	mulumbelumbe nao ati apunde ati ni lesa ati shiii congo bonse leka mau	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201005-230705_bem_fb0_elicit_48.wav	kabili talafika ki mushi asha ayafisa ku lupako	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-011410_bem_798_elicit_19.wav	aleti amona umuntu onse uwaingila abala atibila pakati elyo ayafwaya apa kufukama	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-050356_bem_798_elicit_47.wav	bushe ulupwa lwenu lwaciloseshe mwisa pakumona ukuti mwaitumpa mu kushimpa icilonganino	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-003654_bem_798_elicit_32.wav	kuti pakwisaposho mweni na mafumo beshile basumbwilefye limo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201005-224141_bem_fb0_elicit_2.wav	abulile ifyula nafyo afisontelela ku lulamba lwa bemba ukuti eko fileikala	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201001-105646_bem_798_elicit_4.wav	abalumendo  bafwile ukwishiba amafunde yankondo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-005222_bem_798_elicit_26.wav	bwangu bwangu bakosha no mulilo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-045438_bem_d31_elicit_39.wav	bushe utusebo tupeelwa palwa ifintu ifyalekana lekana ificitika mu filonganino fyesu twaba shani	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200929-215409_bem_fb0_elicit_18.wav	cikashana akonkanyapo ati bushe lilya isina balemulumba mu mpila ilya jonie e shina lyenu	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-050356_bem_798_elicit_26.wav	tabaletupokelela mu mishi yabo na pa mayanda yabo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-015847_bem_798_elicit_20.wav	tabekala mu nsaka inshita yonse  ulucelo kulaba ukuya ku ncito	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-023548_bem_d31_elicit_28.wav	mu ncende umo abekalamushi bacindikisha amangalo ne fyakumpumfyanya amabupyungishi yalaba mumesho yakuibimbamo mukutulikila abantu imilimo iingi'	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-011410_bem_798_elicit_43.wav	eko kuli uko balefwaya abashilika ku kamba	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-154823_bem_798_elicit_22.wav	ukupitila mu kubatinya nangu ukutinya umutende wabo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-084033_bem_d31_elicit_21.wav	ifi bafimona ukuti abakote tabafisakama mu cilonganino	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201011-234841_bem_fb0_elicit_13.wav	kwaliba na shimbi ishafundumana na tunyondanyonda na shimatapala	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200930-150533_bem_fb0_elicit_10.wav	joni amupala na ati wilanjipusha ifyo nga neo usulile	1
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200916-192637_bem_346_elicit_16.wav	ntotele imiku inga	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200914-194432_bem_d31_elicit_33.wav	lelo kanshi mpelako fye ubushiku bumo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200915-234914_bem_798_elicit_48.wav	na mafuta yakako yatampilefye ku bwaice bwakako	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200915-234914_bem_798_elicit_9.wav	ningishiba ati ba katumbi chapwe moise naba katumba mwanke augustin bantu ngaifwe bonse	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-013831_bem_798_elicit_30.wav	kuno ine lumanafye pee	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201001-100406_bem_798_elicit_8.wav	bamaayo baikatwa kunkalamo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-105818_bem_798_elicit_5.wav	bomfyeni mukati ka kabooyo apapetamina ukupoko ukufimba pa kanwa na pa moona pa kukoola no kutesula atemwa kuti mwabomfya tiishu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-125910_bem_798_elicit_3.wav	amashiwi ayalatantama apa pesamba yamo tabayalanda kuncende shimo elyo yambi nayo yalalandwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200916-152419_bem_346_elicit_27.wav	mwaumfwikisha	0
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200916-152419_bem_346_elicit_18.wav	ukutusha kelepilibula ati mwanwa amenshi nokuya ku cimbusu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201002-002057_bem_fb0_elicit_28.wav	amafundisho aleumfwa kuli bakapenta aya kupata icupo no bufyashi yaisula umutima paa alafuluka nefyo aleyangalila ilyo ashali ashilaupwa	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200921-163326_bem_d31_elicit_46.wav	ifintu fya musango yu fyalembelwe kale sana kukutusambilisha	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-194133_bem_798_elicit_47.wav	tatulingile ukulaloleshafye pa mafya yantu tuli nayo lelo tuloleshe na ku fintu ifyo twafililwe mu nshiku sha kunuma	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-003122_bem_d31_elicit_42.wav	pali ububushiku umutwe we sambililo wali pakati ka mafya kabili kabila wa mbila nsuma alekonkomesho kuti yesu eshinganga uwabelapo ifwe bonse	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-103454_bem_798_elicit_48.wav	abeni bena kumonafye icimulongo cakulisha pe shilya kabili neci kasuba bebele natucimbefye	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-141341_bem_798_elicit_2.wav	ishuko lya munobe talyendelwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200917-132419_bem_d31_elicit_0.wav	panuma ya kusansa abena amaleke aimike ne cishibilo kukulango buseko pamo no mucinshi wakwe	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-003654_bem_798_elicit_13.wav	akasuba kasuka kawa balafwaya na pakuti basendame	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-113233_bem_798_elicit_33.wav	baaleeifwailo munani abenc no kufwailako mwansafyela ne fita fintubaya nafyo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-214522_bem_798_elicit_7.wav	lesa atubumbile nge fibumbwa fya kusangalala ne nkabila ya kuikula mukati kukukwata isenge na bantu bambi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-023953_bem_d31_elicit_49.wav	ubwelelo musango wa micitile ya muntu umwaba ukusulako ku cilubo umuntu munankwe alufyenye ukwabulo kufwaisho kufikilisha icibwesha ca cilya cilubo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-023738_bem_798_elicit_1.wav	balafumya na bantu ukutali sana pakuti bese babawamishe impanga yabo pantu kwabo ekwikoshi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201001-100406_bem_798_elicit_18.wav	panuma yanshiku shinono ukufuma apo ba mayo bafwilile ulupawa lwalongene nokulanda pa caletele imfwa yaba mayo icicalengele batata beete inganga	0
/scratch/skscla001/experiments/datasets/bemgen/audio/13-201009-113828_bem_40e_elicit_22.wav	bashifwe nabo baletwasuka mucinshimucinshi mwapoleni mwe bana mwabuka shani	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200923-215451_bem_798_elicit_36.wav	lyalebasonsomba ukutuma umo uwakulwa nalyo pakuti uwacimfya ninshi apokolola icalo cakwe	0
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200916-193611_bem_346_elicit_11.wav	kanshi ngaulefwaya incito isuma muno mu zambia ufwile wasambilila icisungu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-125910_bem_798_elicit_21.wav	niwe kasumba kake lamba tulingane nabaliile	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-003654_bem_798_elicit_3.wav	ukukonka ku fibelelo fyabo wishi aali no kumushindika ukuyalala nao indo imo pa nshila	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-062606_bem_798_elicit_27.wav	nakuba ulo lupapulo ulwabapo talwabamo icintu nangu cimo icingatulesha ukufikilisha icimonwa icili conse ico lesa engapeela pa lukuta nelyo mu citungu nangu mu calo conse	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201011-231356_bem_fb0_elicit_44.wav	eco kanshi teti ntile uko kutuuta kwa fifunshi kwa bunkalwe iyo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200918-082418_bem_d31_elicit_10.wav	ubunte kuti bwapelwa ngefi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-010537_bem_798_elicit_40.wav	lyonse naleesha ukubomba ifintu ifisuma no kwafwa abantu bambi lelo ne mwine nalifililwe ukuicitila ifntu ifisuma	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200923-230549_bem_798_elicit_42.wav	bantu nshi bambi abeshibe nelyo kulumbulwa muli ubu bwafya	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200918-081050_bem_d31_elicit_13.wav	bakabelenga bambi kuti batuma amasuko	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-054811_bem_798_elicit_53.wav	kolwe afwila panika nomucila wakwe lushinga	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201002-093346_bem_798_elicit_11.wav	bushe ubwana nyina cinshi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200914-200932_bem_d31_elicit_40.wav	kabiye katape amenshi nshakokole	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-015824_bem_798_elicit_14.wav	cali cishilano ca pa bufumu nokuleka tabalefwaya kucileka iyoo	0
/scratch/skscla001/experiments/datasets/bemgen/audio/17-200915-120130_bem_346_elicit_10.wav	nshikwetepo incende iyenu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200917-234543_bem_d31_elicit_16.wav	li lisambililo ilikalamba kuli ifwe mu nshiku sha lelo ku ncende ukuli konse kuntu shikulu	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201011-231356_bem_fb0_elicit_48.wav	nga baleka ukuta umwine wa misepe ali no kusunga bwino pamo ne fisaye ifyakwisa mu kwangalila limbi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180102-143243_bem_d31_elicit_41.wav	icipatala icileba mu luwingu boma	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201001-201528_bem_fb0_elicit_34.wav	lelo nangu atalele ifi umutima waiswile insele sha kutuka joni	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-160552_bem_798_elicit_0.wav	umutitikisha wamu ndupwa namu mayanda	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-105818_bem_798_elicit_35.wav	ku balwele abengi ubu bulwele tabuya patali lelo bamo balalwalisha icakuti bwaleta no tulaso imfyo ukuleka ukubomba atemwa imfwa	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200918-113920_bem_d31_elicit_41.wav	pamulandu wakuti ebo uyu mulimo wa magazini ushingeme ni bena bakalapingula mukulekelesha palwa fintu ifilingile ukuba muli magazini	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-011410_bem_798_elicit_32.wav	shamitombo ena batangishanya na anatole balaya na ku ng'anda	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-003654_bem_798_elicit_16.wav	bati balekane wishi aya ku mushi mwane nao aya eka	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-004748_bem_d31_elicit_4.wav	umo umwingasakamana no kwishibo bwafya bobe	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-015847_bem_798_elicit_19.wav	nsaka shilaba ishafula mu mushi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-122837_bem_d31_elicit_27.wav	ifyo walanda ati banyina balinamafya inkesaipusha nga ba bwela	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200929-215409_bem_fb0_elicit_16.wav	cikashana ee kwena shalikalipe mwe tamulemona jontie w aba kawe afililwe no kushiikata	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201012-184652_bem_fb0_elicit_30.wav	te kwa kolola na musana kuti uyu nafitwalinkana ukupyata imimposemponse no kukaka kuli tunamupilikisho no kukakilako utumuti utunongo	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201001-223110_bem_fb0_elicit_17.wav	mune nasantika sana pali kalata obe uyu aishilemfundako utuntu utwingi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-214144_bem_798_elicit_0.wav	ukusembululwa nangu ukuputulwa kwa banakashi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-222234_bem_798_elicit_37.wav	ukuba ne cishinka kuli umo no munankwe	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-011410_bem_798_elicit_30.wav	maria afumapo aya na filya apali abesukulu banankwe apo pene epo ayasanga na pauli ferdinand	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200923-230549_bem_798_elicit_15.wav	dabidi alisakamene abantu bambi	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200922-100107_bem_d31_elicit_9.wav	pa mpela ya muputule pali icipuna cimbi pamo no mwakubika ifyakufwala	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201001-223110_bem_fb0_elicit_13.wav	ukutontonkanya kwaisa mu mutima ukwa kukwata abana ukukanaya ku biaolo apo alefwaila ukwikala pa nganda pen go musha ukucapa no kucisa ifyakufwala fya mulume	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-180101-140752_bem_d31_elicit_11.wav	iwe walaluba munomwine mu town nga tanjishiba	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201004-110412_bem_798_elicit_0.wav	awe e pakwimya maboko mu muulu abati lucimbe	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-112400_bem_798_elicit_23.wav	bushe ulekabila uwakukulondolwela mucitundu cobe	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200916-133712_bem_798_elicit_23.wav	icupo ni inganda	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200929-215409_bem_fb0_elicit_8.wav	joni asomona pompi ku ncinga atambika na cikashana nao apoka asantika ati santi sana mukwai	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201013-132016_bem_fb0_elicit_19.wav	ulumembe iwaba ulwalowa nganshi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200924-194133_bem_798_elicit_22.wav	nalabomfya amalegeni kanshi ndekabila ilibwe	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200929-215409_bem_fb0_elicit_24.wav	kwena muno mufulira nshilakokolamo sana ndi mweni nafumine nombaline ku lusaka ukwikala abafyashi bandi	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201011-221153_bem_fb0_elicit_12.wav	abana na banyinabo kuti batuntikanya iminwe elyo uuli ne nanda ali no kucita shikitishikiti	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200917-221220_bem_d31_elicit_16.wav	alitwelele membu shesu shonse ico kristu alitufutile mu mulopa wakwe	1
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201001-195552_bem_fb0_elicit_19.wav	kabili joni mu fya musango uyu emo asasa aisaimya na janet wakwebapona na mu lwalala	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-162447_bem_798_elicit_34.wav	one eight zero zero respect kabungwe kamu calo ca australia akabombela mukupanda amano mu milandu ya kulungana nabantu ku maka elyo no bunkalwe no mutitikisha mu mayanda	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-162447_bem_798_elicit_31.wav	mwalibako utubungwe utwalekenalekana mu calo ca australia utwingamyafwilisha	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200914-194432_bem_d31_elicit_43.wav	nico walyonda auti ungaba nga robina uwaina nga kale icinjishe amano	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201007-002328_bem_798_elicit_32.wav	ali afume mu lucengo na koyikoyi uyu afika	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-200914-202459_bem_d31_elicit_33.wav	nabena mupalamano bonse baliisa mukutamba elyo alelanda	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200921-105818_bem_798_elicit_39.wav	icifuba	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-201006-015824_bem_798_elicit_10.wav	anastasia tabamukonkeshe bwangu	0
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-043821_bem_798_elicit_22.wav	lesa alemwita ukuti mwingesa kuli ena	0
/scratch/skscla001/experiments/datasets/bemgen/audio/01-201005-224141_bem_fb0_elicit_35.wav	cimbi naco cayasuka acii mm bushe tawaishiba ukuti kwaba limo ilikali nganshi ilyakuti nga watwalako amasange kuti lyakumina	1
/scratch/skscla001/experiments/datasets/bemgen/audio/03-200925-010537_bem_798_elicit_39.wav	palwa kwishiba yesu no kukansha mu cebo ukupitila mukusambilisha mu fifulo ifingi muno calo cesu ica zambia na ku bena mupalamano besu	0
