speaker_id	audio	sentence	duration	gender	gender_domain
3	03-201007-013831_bem_798_elicit_47.wav	yasuka ne mitima yauma	2.5	F	0
1	01-201001-204524_bem_fb0_elicit_45.wav	janet pa kufisa ubulanda bwasokoloka muli kalata apeta kalata bwinobwino abepa no kuseka	11.12	M	1
17	17-200915-120130_bem_346_elicit_45.wav	muleumfwa ba geledi one	2.47	F	0
1	01-200922-084033_bem_d31_elicit_46.wav	cilefwaikwa kabili ukwipusha abakalamba ilyo tabalacita icintu nangu cimo	4.81	M	1
1	01-201005-212422_bem_fb0_elicit_9.wav	nga abantu basanga naikata inama alelya teti pabe nelyo umo uwakuti afikepo nakalya fye	8.03	M	1
3	03-200921-214144_bem_798_elicit_9.wav	kuti mwafwaya ukulanda naba shinganga	2.79	F	0
1	01-200917-223740_bem_d31_elicit_7.wav	imibele ya bena kristu pa lukuta ilingile ukupusana ne mibele ya bantu abashatetekela	5.76	M	1
1	01-201002-003945_bem_fb0_elicit_4.wav	kondakita yaba basisita ifyo mwaishiba icibemba ee alai ne ndeti fye muli ba ku lubemba kukati	11.64	M	1
1	01-200921-163326_bem_d31_elicit_32.wav	bushe fintu fyamusango nshi tusambilisha	3.88	M	1
1	01-200922-093621_bem_d31_elicit_23.wav	cinshi mulencitila ine	2.63	M	1
1	01-201012-184652_bem_fb0_elicit_11.wav	pa mulandu wa kuti umanani wa tuni walinunkila no kusonsa	5.56	M	1
1	01-180101-020249_bem_d31_elicit_14.wav	umwana wa ku mushi uulebomfeshiwa na lesa	4.02	M	1
1	01-201005-212422_bem_fb0_elicit_48.wav	umone ine ntila nine nakwatisha amaka ukucila abantu lelo kanshi e bancita umusango uno awe kanshi te bakutwalako masange	10.19	M	1
1	01-201005-230705_bem_fb0_elicit_55.wav	awe baima bonse no mukashi wakwe	3.2	M	1
3	03-201002-063230_bem_798_elicit_3.wav	icipata ca ng'anda yamulungu ekutila shaani	3.74	F	0
3	03-201003-235942_bem_798_elicit_19.wav	mu cinika basangilemo tunama utwingi saana uto batila tusenya	6.26	F	0
1	01-180101-122837_bem_d31_elicit_24.wav	awe teti incite icintu icamusango uyo iyo	2.86	M	1
1	01-201002-002057_bem_fb0_elicit_26.wav	ilyo janet amona ukuti umulume aya ku ncito lyena na nganda yayanguka	6.97	M	1
3	03-200915-234914_bem_798_elicit_33.wav	pantu  mu cishinka ululimi lwa cifyalilwa nangu ulwa cikaya	5.97	F	0
1	01-201013-132016_bem_fb0_elicit_38.wav	awe mwandi te pa busuma	2.31	M	1
1	01-200922-004748_bem_d31_elicit_15.wav	ifya kulanshanya elyo nafimbipo ifikankala  fyonse mu mulungu umo	5.9	M	1
1	01-201001-201528_bem_fb0_elicit_2.wav	janet cayamubipila sana pa kufuma incite pa yadi pa mr thorncroft no kuyaikala mu kompaundi ka maini	9.39	M	1
3	03-200924-181036_bem_798_elicit_45.wav	nalimo inshila babombelamo kuti shaba nge shakwa dabidi	5.13	F	0
3	03-201004-110412_bem_798_elicit_50.wav	batile bashimuposamo neco ali ne cilonda anunkile limo umulopa cine alawakwangalapofye te wakusakunya na kusakunya	11.16	F	0
3	03-201002-091908_bem_798_elicit_34.wav	amabele yalafuma	2.11	F	0
3	03-200916-010158_bem_798_elicit_16.wav	leelo umufyashi onse afwaya umwana eba ne misango iibi	5.42	F	0
1	01-201004-205737_bem_fb0_elicit_30.wav	kuti cilya akasuba kalaya ku kuwa bamfubu mukulu babufwala nge sumbu	7.24	M	1
1	01-200914-214639_bem_d31_elicit_6.wav	mayo senge ninshi tamwishibe ifyo mwalacitafye	4.22	M	1
1	01-201001-174927_bem_fb0_elicit_29.wav	panuma ya kumuposha banalume kwa joni na bakashi bwangubwangu baleta ifyakushikula janet	8.44	M	1
1	01-180101-023953_bem_d31_elicit_33.wav	calicitike bushiku bumo mu mushi uwaleitwa kibari icakuti shikulu bantu uwe shina lya bauleni asangile umupeto wa ku motoka yakwe takuli	16.13	M	1
1	01-201001-234513_bem_fb0_elicit_32.wav	uyu mulumendo umutundu wakwe mungoni kabili alishibe icindebele ne cibemba sana	7.12	M	1
1	01-201013-132016_bem_fb0_elicit_13.wav	tabaninako kabili tabasaila abakalamba balabalesha abati mwilaonaula filyo	7.35	M	1
1	01-201001-204524_bem_fb0_elicit_11.wav	joni aleta pa right inside	4.04	M	1
1	01-201012-182347_bem_fb0_elicit_29.wav	abashikwete bakapala bafwile ukuisunga nganshi pa kuposela bakapala imifwi teti balecita icongo	9.69	M	1
3	03-200921-105818_bem_798_elicit_0.wav	bushe kuti mwaicingilila shani ku bulwele bwa kolonavailasi twenty nineteen	6.42	F	0
3	03-200924-181036_bem_798_elicit_32.wav	alifililwe ukutwalilila ukutamba pamo no kumfwa iyi miponto	4.81	F	0
1	01-200929-221342_bem_fb0_elicit_39.wav	pa kucinda jaivi nangu pali abantu abengi banono abalemoneka ne cipaale ukulingana na joni na janet	11.34	M	1
1	01-201011-234841_bem_fb0_elicit_17.wav	ici cifi ici cafye ici candi ine ndi katyetye musanta kulu	8.64	M	1
3	03-201002-085315_bem_798_elicit_32.wav	nico amwene ifya lecitika ku matundashi	4.13	F	0
1	01-201011-223928_bem_fb0_elicit_27.wav	nga bayapona mu tulo tekwakwishiba nelyo bucele nga tulumendo natulaba na ku kukosha umulilo pa nsaka	8.76	M	1
1	01-200917-223740_bem_d31_elicit_23.wav	umulimo wa bacilolo kucingililo mumfwano pamo no kusanguka kwa mweo ne mipepele ya batetekela	8.71	M	1
1	01-200918-132008_bem_d31_elicit_12.wav	efyo yohane na dabidi baikele no kulabomba ukwabula ukulanda	4.42	M	1
3	03-201002-093346_bem_798_elicit_11.wav	bushe ubwana nyina cinshi	2.47	F	0
1	01-201006-112930_bem_fb0_elicit_34.wav	elyo asosa ku fyuni fyonse ati bushe nomba ndepela ani aya masako	5.69	M	1
1	01-201011-223928_bem_fb0_elicit_2.wav	atemwa mung'ang'a nshi	2.13	M	1
1	01-200918-112337_bem_d31_elicit_1.wav	nalishishiba nasho shilankonka	2.11	M	1
1	01-200917-202141_bem_d31_elicit_27.wav	tamwaba umuntu uwalinga ukwita umutwe	2.2	M	1
3	03-200924-214522_bem_798_elicit_5.wav	no mufungilo wacibukisho walemblwe mu cinso cakwe kubaletina imfumu no kucindika ishina lyakwe	8.3	F	0
3	03-200925-043821_bem_798_elicit_25.wav	limbi ilyo twaumfwa ubunte naimwe bene lesa kuti acita cimo cine	5.47	F	0
1	01-180102-181703_bem_d31_elicit_32.wav	kumfwaa imfumu ba mpezeni balilondolola efyo balebomba mukumona ukutila abantu balakonka inshila sha bumi	10.25	M	1
3	03-200924-181036_bem_798_elicit_42.wav	cacine umuntu uwasambilila icebo cakwa lesa mwi sukulu kuti aafwilisha mu mulimo wakwa lesa nga cakuti amatontonkanyo yakwe yali pali lesa	10.19	F	0
3	03-201006-013752_bem_798_elicit_19.wav	bushe walishiba abantu abo baula ba mangala	4.38	F	0
1	01-201006-093742_bem_fb0_elicit_9.wav	alikwata imifwi iya bulembe iyo alashilako inama na ifwe nga akumona nga akulasa no mufwi wa musango uyu nangu wakucembula fye	13.23	M	1
3	03-201006-021353_bem_798_elicit_12.wav	baiminefye ibumba ilikulu eyefilya	4.04	F	0
3	03-200921-112400_bem_798_elicit_8.wav	ukupatikisha nobunkalwe mukupanga icupo kupekanishiwa ukucitikila ku muntu umbi ukwabula ukuti asumine	10.03	F	0
3	03-200916-040939_bem_798_elicit_33.wav	tata mulibabufi tamundetele impila mwandaile	6.19	F	0
1	01-201002-003945_bem_fb0_elicit_20.wav	e mukuti inshita yonse ii muleyaikala ku wetingilumu ku citesheni	8.6	M	1
1	01-200929-215409_bem_fb0_elicit_37.wav	ati kafikenipo mukwai natotele sana pa kungafwa ukupompe ncinga	5.9	M	1
1	01-180101-023548_bem_d31_elicit_37.wav	ine ili line ndelemba ili lyashi ninshingwana no bwafya ubwakuti bushe ntwalilile no bupyungishi bwandi nangu ndeke	10.46	M	1
3	03-200924-222234_bem_798_elicit_50.wav	na imwe kanshi mwaba abaitumika bushe tamufwile ukulosha mulimo uyo	6.97	F	0
17	17-200916-193611_bem_346_elicit_26.wav	ndolesheni	2.09	F	0
3	03-200924-200908_bem_798_elicit_13.wav	nakalya inshita shalipilibuka	2.72	F	0
3	03-200915-234914_bem_798_elicit_25.wav	ngatatulembele mu cibemba pali bena ni bani bambi abakalemba pali bena	6.24	F	0
1	01-180102-181703_bem_d31_elicit_23.wav	ba innocent kolala ba director corporate affairs	4.92	M	1
1	01-201006-002700_bem_fb0_elicit_15.wav	ashifuma fye apooka ulwa kantu ayakungula abakashi na bamwane balima ulwa kulima balaya fye iciyeyeye	11.71	M	1
3	03-200916-010158_bem_798_elicit_10.wav	kuli bakafundisha babo abanabo elo ne fya mucalo ifileta amano	5.88	F	0
1	01-201005-222019_bem_fb0_elicit_16.wav	baguni na banshimu baikele ifyo fine baleumfwana	5.24	M	1
17	17-200916-192637_bem_346_elicit_48.wav	alitemwisha ubulimi	2.97	F	0
3	03-200925-062606_bem_798_elicit_19.wav	kuti cawama ukwishibisha bamunyina ne nkashi ukupitila muli ci citabo pakuti baisa sangwako	6.92	F	0
3	03-201006-021353_bem_798_elicit_44.wav	ebele ine ndi mukaya saana na ba mangala	4.02	F	0
1	01-201012-183344_bem_fb0_elicit_22.wav	takuli nelyo umo uwakulya kapala nelyo icisombwa nga ekele pa cibolya	8.12	M	1
1	01-201011-225826_bem_fb0_elicit_4.wav	muli aka kambe abaleyangala kuti bashinguluka mu mulongo balepapikana babilibabili umo kuntanshi umbi kunuma pa ncende imo epo babika batatu	16.43	M	1
3	03-201002-051828_bem_798_elicit_39.wav	ulwambo lupemba cibinda	2.68	F	0
1	01-180101-223427_bem_d31_elicit_42.wav	mu myeshifye iyakupenda balikwete ibumba lya bantu ilyalinga	6.01	M	1
1	01-200918-082418_bem_d31_elicit_25.wav	mwipifye kusosa fye pali amaminute yasano nelyo ukucefyako	6.08	M	1
1	01-200918-090125_bem_d31_elicit_16.wav	ngacakuti onse alemoneka uwasekela pali ici bushe kuti catupamfya ukucilandapo	6.9	M	1
3	03-201007-004908_bem_798_elicit_49.wav	awe cikapose nshita	2.7	F	0
13	13-201009-113828_bem_40e_elicit_4.wav	we lukose lwakomfamina ukwikasha we upita ngo mwafi watukwa	15.18	M	1
3	03-200924-200908_bem_798_elicit_19.wav	paulo alelondolola apabuta ukuti	2.93	F	0
3	03-200924-204525_bem_798_elicit_8.wav	cinshi cingamulenga ukukwata isenge	2.75	F	0
1	01-201013-134137_bem_fb0_elicit_15.wav	nomba kena pa kumfwa icongo kebele kandeya kapupila kanaka fye	6.33	M	1
3	03-201004-091537_bem_798_elicit_19.wav	e pakulaye cilayo bebele nga twalwishe nkondo na imwe ninshi ubweni bwenu bwapwa mwaba muli bakaya bape	9.44	F	0
1	01-200922-000917_bem_d31_elicit_37.wav	nangu ukulolesha icintu icikalamba	2.65	M	1
1	01-200930-081904_bem_fb0_elicit_27.wav	akasungu kamweba ukubika mu gear wa bumo	3.27	M	1
1	01-200918-130145_bem_d31_elicit_49.wav	cilya fye atendeka ukubomba kwaishile umwaice wakwe dabidi	3.56	M	1
1	01-180101-045438_bem_d31_elicit_10.wav	musumba nshi ukwafumine abakalamba balile pamo na paulo	5.24	M	1
1	01-180101-020249_bem_d31_elicit_13.wav	ukupyungila abantu bonse	2.84	M	1
1	01-201001-204524_bem_fb0_elicit_10.wav	pa four koloko ba ndola na ba mufulira abe tiimu lya pa kubala baponenamo mu cibansa	7.83	M	1
3	03-201004-001734_bem_798_elicit_33.wav	nga kanshi mwe bantu cine lubali kuti mwalwa na banga	4.65	F	0
3	03-201006-005222_bem_798_elicit_29.wav	ukwafiseme ku ciibwe amona balakakula ifyo baishile nafyo	5.76	F	0
1	01-201011-231356_bem_fb0_elicit_17.wav	uwasooka iyakumanina e wabalilapo ukuta	3.7	M	1
1	01-201004-193949_bem_fb0_elicit_1.wav	ico imfubu yapatila abantu ico thila ne filyo fyabo	6.26	M	1
1	01-200917-185936_bem_d31_elicit_26.wav	uli no kubelenga na fimbi pamulandu wa kubomba kwa uyu magazini pampela yauko	5.29	M	1
3	03-201007-011712_bem_798_elicit_24.wav	ala mukwai imfumu tepakutemwa yatemenweicibi	5.15	F	0
3	03-200916-040939_bem_798_elicit_6.wav	icisunga menso efilande fikolwe fyesu	4.88	F	0
1	01-201006-112930_bem_fb0_elicit_6.wav	lesa mukulu bushe bonse kuti bakupatila fye pa busuma bobe bwekabweka fye	5.63	M	1
1	01-201002-000224_bem_fb0_elicit_21.wav	janet naleti kuti wakalipa nga nakweba ica cishinka	6.62	M	1
15	15-201009-114723_bem_40e_elicit_4.wav	kanshi ulya mubili nomba teti ubombe umulimo umbi uo walebomba kale	8.98	M	1
1	01-200922-110537_bem_d31_elicit_12.wav	nakabili tuletotela abena kristu muno zambia abatupandako amano mufyo batulembela	6.44	M	1
3	03-201006-002050_bem_798_elicit_1.wav	lyati sukulu lipwe shamitombo taakokwele na kumushi iyoo	6.06	F	0
13	13-201009-112851_bem_40e_elicit_19.wav	efyo pali na pali kalambo pene	4.45	M	1
3	03-201004-122608_bem_798_elicit_10.wav	amalumo kuu beshile nabapangwilalye limo pakwisa beshile balecinda na malaila	7.58	F	0
1	01-201005-234215_bem_fb0_elicit_1.wav	umuntu umo ali mulunshi wa mbwa alelunga utunama twa mu mpanga	5.94	M	1
3	03-201002-091908_bem_798_elicit_28.wav	pakumulanga ukuti nomba incite aingilamo  iya buna cifyashi yakosafye nga ukuninina umuti naulosha umutwe panshi	10.35	F	0
1	01-200930-154723_bem_fb0_elicit_13.wav	cilia umusungu atalala joni aisafumya na e eighty mu cola cakwe amutambika	7.46	M	1
1	01-180101-031630_bem_d31_elicit_39.wav	inshila shimo ishakucimfishamo ulubembu pa lukuta nishi	3.95	M	1
1	01-201006-002700_bem_fb0_elicit_29.wav	umuntunse ati mukwai soseni fyonse ifyo muleiwaya pantu nimwe mwampela umweo amubula imwe na fyonse ifyo nakwata nga fyashala	10.3	M	1
3	03-200921-162447_bem_798_elicit_26.wav	umubele wakwe uwabwanakashi nangu ubwaume	4.92	F	0
1	01-200914-185607_bem_d31_elicit_43.wav	naima ubulendo bwakuya ku kalale	2.9	M	1
3	03-200925-061220_bem_798_elicit_17.wav	oohoo walishiba palwa mimana	3.36	F	0
1	01-201011-224854_bem_fb0_elicit_2.wav	limbi kuti abalumendo bacita beka abakashana naba beka ukulingana nefyo balefwaya	6.44	M	1
1	01-201001-204524_bem_fb0_elicit_3.wav	janet te pa kutemwa ayasamba na bwangubwangu abwela alafwala na busakabusaka	7.8	M	1
3	03-201004-103454_bem_798_elicit_35.wav	ninshi baleya cinda saana ubo bushiku	3.22	F	0
8	08-200915-143450_bem_346_elicit_22.wav	iyi filimu ibomfya utumitwe utwamalangi ayengi	6.62	M	1
1	01-200918-113920_bem_d31_elicit_19.wav	kuti twatwala shani ifisabo	2.29	M	1
1	01-200930-081904_bem_fb0_elicit_44.wav	lelo pa kushininkisha alanda amanshoko ati bushe ubwinga bwenu bukabako lilali	5.79	M	1
3	03-201003-235942_bem_798_elicit_37.wav	amato kuti waluba nelyo yapindulwike	4.15	F	0
1	01-200929-221342_bem_fb0_elicit_4.wav	janet nelyo ali fye umukashana uwamulenga abo baleyangala nankwe ku lusaka balimusambilishe imisango ya buwelewele ilya pa cina tauni batila bukapenta	13.82	M	1
1	01-201013-134137_bem_fb0_elicit_13.wav	kaesha ukufumako kafilwa cakosa fye ndi	5.13	M	1
1	01-180102-143243_bem_d31_elicit_12.wav	ubwasakamana abapina mu caalo bulebomba mu luwingu	5.67	M	1
1	01-200921-192247_bem_d31_elicit_41.wav	bushe mucita shani nga muli no mulimo uucilile amaka yenu kabili nimwe fye mwishibe ifyakuubomba bwino	9.39	M	1
3	03-200915-234914_bem_798_elicit_0.wav	cila cintu caliba ne nshita	4.24	F	0
3	03-201001-105646_bem_798_elicit_15.wav	nati nokuti awe ciine ilyo bali abalumendo nenkoko shalepelakwali  akantu nakabiye	7.8	F	0
1	01-200917-132419_bem_d31_elicit_23.wav	balingile ukwibukisho kutila bena pamonge misambo balingile ukuba muli yesu	6.1	M	1
1	01-200930-154723_bem_fb0_elicit_4.wav	joni ati pembeleni mwacimona mailo imwe mutila nalimebepa mwa	7.67	M	1
3	03-200916-125910_bem_798_elicit_19.wav	niwe shiwailiwa uonta ubuta bwakwe	4.51	F	0
3	03-200920-120041_bem_798_elicit_44.wav	takwaba umuti wa bulwele bwa kolonavailasi nineteen	5.33	F	0
3	03-201004-110412_bem_798_elicit_14.wav	alesunta nokusunta	2.13	F	0
3	03-201007-004908_bem_798_elicit_43.wav	nomba impapa shalimufuma pa mubili	3.7	F	0
3	03-200924-222234_bem_798_elicit_20.wav	umu ni mu mikalile yabo muli yesu kristu	3.22	F	0
1	01-200922-000917_bem_d31_elicit_10.wav	cila ishiwi neshina balililondolola	4.31	M	1
3	03-200925-043821_bem_798_elicit_31.wav	ukuba bamembala bapimpa mu cilonganino ca christian brethren church nangu icilonganino cimbi ica evangelical church ica ishibikwa	9.53	F	0
1	01-201012-190124_bem_fb0_elicit_3.wav	baisa kafyantika na mukati ke liba bateya kwati lukose iliba nomba lyashala naliminina	10.03	M	1
3	03-200921-171929_bem_798_elicit_7.wav	ukutinya abaice	2.04	F	0
1	01-180101-020137_bem_d31_elicit_41.wav	tulingile ukutontonkanya pa kulundapo te kwikalafye ne fishima fyakale	5.9	M	1
1	01-201006-105203_bem_fb0_elicit_31.wav	abantu abati kuli ci we mwaume na lelo	4.24	M	1
3	03-200921-114142_bem_798_elicit_5.wav	ba kapokola mu calo ca australia bantu abasuma kabili abacetekelwa	4.83	F	0
3	03-201002-063230_bem_798_elicit_34.wav	lumbula amafunde yasano ayo balefunda mu calici ilyo pio aile mukusalika pa nshiku yamulungu	8.08	F	0
1	01-180101-045438_bem_d31_elicit_13.wav	bwafya nshi ubo ulukuta lwa ntanshi bwa shingwene nabo	5.31	M	1
1	01-201012-184652_bem_fb0_elicit_22.wav	kuti baseba icikalamba ukulingana nomo balefwaila	3.81	M	1
3	03-201006-025003_bem_798_elicit_38.wav	na bantu mu mushi aabak wete ubwalwa baleta kwa wongo kwine eko balanwena	6.22	F	0
1	01-201001-231632_bem_fb0_elicit_32.wav	pa nshita ii ninshi ulya cilumendo umundebele bafyuka kale aleti nalelo nalalungwa	7.35	M	1
1	01-200922-004748_bem_d31_elicit_10.wav	imisepela yalayamba ukusambilila palwa kuteka inkoko	3.92	M	1
3	03-201006-025003_bem_798_elicit_0.wav	atekele ne hotela ilikalamba saana	4.51	F	0
1	01-200930-150533_bem_fb0_elicit_3.wav	ulya mukashana ni cibusa wandi kabili mfwaya ukuti nkamuupe kanshi tacilingile ukuti na iwe ulemupempula watesha ngoli mwana wa muntu	12.12	M	1
1	01-201006-002700_bem_fb0_elicit_17.wav	taumwene mune ala twakupususha balya wamona tababwele ilya ine e mille nabaya	8.35	M	1
3	03-201007-015856_bem_798_elicit_19.wav	abantu bakonkeleko cabapeseshe na maano pakumono kuti akaice kaikate cinama cishaikulila	8.26	F	0
1	01-180101-062208_bem_d31_elicit_47.wav	mfwile nafwa icakubafwilisha mfwile nasanga indyabuluba bwangu bwangu	6.97	M	1
3	03-201004-113233_bem_798_elicit_23.wav	mukolo nga alifwa clyo bamupeela uwamukonkapo	4.81	F	0
1	01-201011-231356_bem_fb0_elicit_19.wav	na pa kwikala ifyo fine emo bakonkanina mpaka bonse bashinguluka icilindi	7.03	M	1
1	01-201012-180720_bem_fb0_elicit_0.wav	nomba nga shafuma shonse  ninshi shasandana	3.43	M	1
1	01-201001-172058_bem_fb0_elicit_10.wav	janet ati ateshe umusowa wa citukutuku washimina mupepi aisafumina panse amona ni joni uyu aleisa	9.71	M	1
3	03-201007-011712_bem_798_elicit_14.wav	elyo alundapo no kutila icuma cinecine cintu akanonka mukashi kumfwa maria nga asumina ukuti akamuupe	9.91	F	0
1	01-200929-215409_bem_fb0_elicit_19.wav	joni mukwai abana ba muno mufurila eco ibulenga kulowa batini efyo bafulunganya inshina lyandi	11.53	M	1
1	01-201001-172058_bem_fb0_elicit_9.wav	kanshi ashile acimika mumbali ya musebo mupepi ne cipata elyo aingila	7.87	M	1
1	01-201004-205737_bem_fb0_elicit_29.wav	wena kuti nga aya ku kunwapo alenunshapo fye	4.36	M	1
1	01-201013-132016_bem_fb0_elicit_42.wav	kanshi kuti uyu acita pa kape abatwalila noyu nao ifyo fine bacila na bacikwata abacilacenwa ne fisonsonkoto	11.12	M	1
1	01-200918-120021_bem_d31_elicit_15.wav	eico tulesubila ukuti bakabelenga ukufuma ku nkuta shimbi bakulatwelelako mu nshita ilyo twalanda pa mulandu umo uukuminefye amabumba ya filonganino fyesu	14.41	M	1
3	03-200925-062606_bem_798_elicit_9.wav	akabungwe kesu kamona ukutila nelyo amasambililo ayengi kuti yabomba ukwafwilisha abena kristu ba mu nkuta shonse	8.85	F	0
1	01-180101-023548_bem_d31_elicit_27.wav	ajith fernando pa kubomfya amashiwi yakwa henri nouwen atile	7.15	M	1
1	01-201011-231356_bem_fb0_elicit_16.wav	pa kutendeka kuti babika imisepe mu cilindi elyo balasooka	6.99	M	1
1	01-201011-223928_bem_fb0_elicit_17.wav	elyo abafine ndimi baleluba na pa kusosa balebaseka	5.47	M	1
3	03-200925-043821_bem_798_elicit_33.wav	ukulundapofye pacishinka cakuti ifilengo fyabo fikalaendelapamo na mashina yabo ifilambu fimbi fikalipilwa mu mulu	9.82	F	0
3	03-200924-200908_bem_798_elicit_14.wav	mu cipingo ca kale mupashi wa mushilo aleikalafye pa ntungulushi ishalesontwa	5.49	F	0
3	03-200921-160552_bem_798_elicit_0.wav	umutitikisha wamu ndupwa namu mayanda	3.56	F	0
3	03-201004-001734_bem_798_elicit_21.wav	awe mukwai cabula na bulole	3.06	F	0
1	01-201004-205737_bem_fb0_elicit_53.wav	we mwana ifyo namwafwile ulya muntunse e wancita umusango uno	7.46	M	1
1	01-180101-031630_bem_d31_elicit_0.wav	mukwipifya ubwelelo kulekelelwa nangu luse luntu umuntu uulufyenye apokelela panuma ya kupapata	10.48	M	1
1	01-200917-202141_bem_d31_elicit_11.wav	takwabo muntu uwamano uwingekatila cishibilo nelyo alemona cintu cine cine	7.58	M	1
3	03-200916-015847_bem_798_elicit_26.wav	akamuti ukwete eko bominako insoka nangu imbwa	5.2	F	0
3	03-200925-053533_bem_798_elicit_16.wav	mulalikeni ukulasangwa kukulongana ukuli konse elyo no kumutandalila mukwangufyanya	7.35	F	0
1	01-201002-003945_bem_fb0_elicit_12.wav	shimona we nkashi yandi iwe ifyo ucindeme neco uli pa bukulu	5.6	M	1
3	03-200924-204525_bem_798_elicit_47.wav	ifwe bonse tufwiletwasekesha umwina mupalamano ku busuma bwakwe ku kumukula	6.97	F	0
1	01-201001-201528_bem_fb0_elicit_38.wav	janet aileposa amano ku kalumendo kamo ifi aka ndebele	5.94	M	1
3	03-200916-015847_bem_798_elicit_18.wav	te mushi onse uwisa mu nsaka	3.56	F	0
1	01-180101-120903_bem_d31_elicit_42.wav	bushe cinshi mwakwatila ubukaka bwamusango uyu kanshi	2.88	M	1
1	01-180101-120903_bem_d31_elicit_44.wav	mayo senge amano yamusango ifi ecilenga ukuti abaice bayamba ukulufya umucinshi	5.31	M	1
3	03-201004-001734_bem_798_elicit_9.wav	baisapasangana kuti na bali ku mulundu babensela kumo	5.17	F	0
1	01-201005-224141_bem_fb0_elicit_8.wav	cilya bapwa ukuteya bapita mumbali bayakumanina kuntanshi balasokwela ne sabi ku masumbu	13.68	M	1
3	03-201001-100406_bem_798_elicit_39.wav	bonse pamushi pacaani taba ishibe insala emukutila lyonse baleeba abaikuta mulusuba namainsa kumo	8.12	F	0
1	01-200922-110537_bem_d31_elicit_37.wav	ukulongana kwa bakwilula mu cibemba na mu cingeleshi mu mulimo wa natuleya magazini ukwapekanishiwe na ba obed mwape	12.0	M	1
1	01-201006-105203_bem_fb0_elicit_7.wav	ukwile imbwili umumbulu ulubwabwa taiga ne nama shonse ishikali shayaumfwa amashiwi ya musango umo wine	11.23	M	1
3	03-201006-002050_bem_798_elicit_20.wav	awe na mukenda na kaitali abali nokukanya bashumfwefyo bebele twashuka nomba no bufumu bwine twalila twapoka	11.37	F	0
3	03-201002-051828_bem_798_elicit_1.wav	ulubuli teelo nemisoka yonse yakutaluka saana	4.49	F	0
3	03-201002-054811_bem_798_elicit_27.wav	bambukile icaletele iciwa awe  casangwa ati kupula mwifunde nefintu fimbi awe twatwala ifyakufuta neciwa caya	11.07	F	0
3	03-200925-061220_bem_798_elicit_34.wav	tabalefwayafye imwe ukumona ifyo mwingamoneka bwino mumenshi ayalengama	5.92	F	0
10	10-200914-180622_bem_346_elicit_26.wav	balilwile pa buntungwa	3.22	M	1
3	03-201003-235942_bem_798_elicit_34.wav	bamona no mulilo pe shilya ulipo na belubelu mu miti ici paya palefitilila	7.1	F	0
3	03-200924-200908_bem_798_elicit_36.wav	muli shino nshiku amafya yaleishila mu misango iya lekana lekana	4.56	F	0
3	03-200916-141341_bem_798_elicit_4.wav	kwenu ni kwikoshi balenda enda wacebako	4.76	F	0
3	03-201002-051828_bem_798_elicit_32.wav	ngokasambilisha abana bobe atemwa bakaba abantu yawe yawe	5.76	F	0
1	01-201005-232741_bem_fb0_elicit_10.wav	yaipaya abantu bonse mu mushi mulya cilya bapwa yalungama ne ku musumba wa mfumu	9.28	M	1
1	01-200922-091556_bem_d31_elicit_24.wav	ciwa atile wilamfyenga	2.77	M	1
1	01-180101-122837_bem_d31_elicit_32.wav	napapata winsha nga twafika mu kalale	2.72	M	1
3	03-200921-114142_bem_798_elicit_48.wav	kuti mwatuma inkalata yapa intaneti kuli ba australian red cross pa nationalstppredcrossorgau	10.46	F	0
1	01-201011-224854_bem_fb0_elicit_25.wav	ici abaice bashikokola pa cintu cimo cine nga nambushi afuula baleka ninshi kucita cimbi ico balefwaya atemwa ukuya ku kusendama	10.96	M	1
1	01-201002-011519_bem_fb0_elicit_23.wav	mwitila ndefwaya ukuyamubwesha iyoo nefwaya ukuyalondolako fye utupe twani umwine wena nshakamusakamane nakabili	10.84	M	1
3	03-201004-103454_bem_798_elicit_43.wav	bulacafye ulucelo abantu bakutana mu mishi	4.54	F	0
3	03-201006-025003_bem_798_elicit_49.wav	shamitombo ena balemumonafye ngo kuti ni kashimishi aka	5.97	F	0
3	03-200924-181036_bem_798_elicit_30.wav	te mulandu no musango we lambu tuli nokupokelela icikankala cakutila ico cilambu cikaba icayana	7.21	F	0
3	03-201006-013752_bem_798_elicit_40.wav	cabwela camupesha na maano kuti ukuti ndolekeshe amonafye amakasa nayo ayengi neci kwalokele ne mfula icungulo	10.32	F	0
1	01-200918-081050_bem_d31_elicit_38.wav	twebeni ubupusano pakati ka imwe na bamakwebo abashasumina	4.74	M	1
3	03-200924-200908_bem_798_elicit_24.wav	ca cine twalilengwa ukuba imfumu kabili bashimapepo kuli lesa wesu kabili tukaba no bufumu pesonde	8.03	F	0
1	01-200922-003122_bem_d31_elicit_43.wav	abelengele mu malumbo thirty four verse eighteen yehoba aba mupepi na baputuke misana kabili abafunshike mitima alabapususha	12.16	M	1
1	01-201012-183344_bem_fb0_elicit_0.wav	apo ninshi baicusha fye no kulya ninshi tabalile kapala ashala fye na maka yakwe yonse	6.74	M	1
1	01-201001-172058_bem_fb0_elicit_14.wav	joni te bufi ndekubepa tuleya uyemona kabili eco naishila ukuti wise ucimone	7.62	M	1
3	03-200923-215451_bem_798_elicit_17.wav	uno muku muli iyi magazine mwalasangamo ukuti fintu fimo naficinjishiwa	5.69	F	0
