audio	sentence	speaker_gender
03-201007-022920_bem_798_elicit_41.wav	baasendele mfuti ishingi saana ne mfalashi ikumi limo	Female
12-201010-075548_bem_526_elicit_36.wav	eico ilyo ulya muntu alandile filya nalikene ukwabula no lusoni nati nga nine baletela imfwa neka te mulandu kamfwe fye	Male
03-201007-004908_bem_798_elicit_5.wav	asuka alamwipusha noko afuma	Female
01-200917-202141_bem_d31_elicit_28.wav	cila lukuta mu ncende yaluko lwalikwata bacilolo abo lesa abomfya kukutungulula lelo aba tabali umutwe wa lukuta	Male
12-201007-181124_bem_526_elicit_38.wav	umunandi wena ico aupa atendeka no kulima kwa banafyala nomba aleka no kulumbula kumwabo alatila fye nkayafole impiya nkabwelela kuno kwine	Male
01-200917-221220_bem_d31_elicit_45.wav	ukwenda mu lubuto calola mu kukonka imipepele iyalungama pamo no kukwate mibele iyalungama	Male
01-200917-231428_bem_d31_elicit_2.wav	ububomfi bwakwa yohane kabatisha	Male
05-200917-111722_bem_a40_elicit_19.wav	kuti ati nje njisanse ku mwanakashi	Male
01-200922-090011_bem_d31_elicit_23.wav	ba simon banda abena ndola abali mu cupo no mwana umo	Male
01-180101-020137_bem_d31_elicit_19.wav	pali iyi milimo ibili yonse ikankala sana lelo ukucila uwakulungisha icinsa wacilapo sana pa mulandu wa kucingililwa ku mfula na fubefube	Male
03-201006-013752_bem_798_elicit_48.wav	ku ofeshi ninshi baleisula eight hours	Female
06-200916-152623_bem_c20_elicit_8.wav	mumbi alondolola na ifyo caali	Female
12-201010-075548_bem_526_elicit_22.wav	akaice akati ni ku isano mukwai	Male
05-200917-105852_bem_a40_elicit_55.wav	kanabesa ndefwaya na bumbi ubwalwa	Male
01-200918-090125_bem_d31_elicit_43.wav	kabili uuli umo pe bumba litwa volunteer ministers abo pali ino nshita baimya lulu wakula endauka mufyalo ifya lekana lekana mu africa	Male
04-200916-232135_bem_346_elicit_21.wav	ufwile watampa ukulanda	Female
01-201002-002057_bem_fb0_elicit_26.wav	ilyo janet amona ukuti umulume aya ku ncito lyena na nganda yayanguka	Male
01-201013-134137_bem_fb0_elicit_8.wav	utuni pa kumona ukuti umuti waleka ukusunkana twebele nomba filya fintu fyacisa tupusaula ku nsaka yesu fyaya natuye tuipakishe	Male
01-201006-112930_bem_fb0_elicit_11.wav	mona na lelo line waciba uleitakisha pa menso ya babiyo ilyo bali bakweba amashiwi ya ku kuleta kuno cilye	Male
01-200918-090125_bem_d31_elicit_9.wav	eico imisepela shesu shakanshiwa mu fintu ifisuma lelo fya endela pamo nobwite bwakuilunda ku mipepele ipya	Male
01-200917-223740_bem_d31_elicit_11.wav	ukubuta kwalola ku bulungami	Male
01-200929-221342_bem_fb0_elicit_31.wav	kuti balafika pa tebulo joni alalangilila janet ku babiye ati bane uyu tuli nankwe ni miss janet phiri cibusa wandi	Male
01-201001-172058_bem_fb0_elicit_9.wav	kanshi ashile acimika mumbali ya musebo mupepi ne cipata elyo aingila	Male
03-200916-023738_bem_798_elicit_30.wav	nangu cili icaputulwako icishiki cilaba ne mishila	Female
03-201004-113233_bem_798_elicit_31.wav	ku mpili uko nomba balepwakofye umweshi umo	Female
03-200924-181036_bem_798_elicit_2.wav	ekutila ni lesa umwine galyati aletumfya	Female
01-180101-134124_bem_d31_elicit_5.wav	imwe nimwe mwakoselelepo ati iyo mwana wamfumu	Male
03-200925-043821_bem_798_elicit_24.wav	lelo afwaya ifwe ukulapila	Female
04-200917-143010_bem_346_elicit_25.wav	icabuta ku cisungu	Female
01-201005-230705_bem_fb0_elicit_2.wav	naco aciti somone ala pali akantu	Male
03-200921-165915_bem_798_elicit_16.wav	ba mpandamano bakomfwa kuli fintu mulelanda ukwasuka amepusho yenu elyo nokumituma kumbi uko mwingasanga ubwafwilisho mu ncende yenu	Female
01-200930-081904_bem_fb0_elicit_44.wav	lelo pa kushininkisha alanda amanshoko ati bushe ubwinga bwenu bukabako lilali	Male
15-201009-114723_bem_40e_elicit_44.wav	bufi uyu te kaino	Male
06-200917-130741_bem_c20_elicit_8.wav	pati papite akashita kanoono umulimi ashitila na mwane ikoosa iisuma saana alafwala	Female
01-200922-000917_bem_d31_elicit_8.wav	no kusenamina kwakwa lesa tukabomba bwino	Male
01-200917-202141_bem_d31_elicit_9.wav	no mupashi wakwa yehoba walompokele pali dabidi ukufuma pali kalya kasuba no kupulamo	Male
03-200921-105818_bem_798_elicit_9.wav	ababomfi ba mu fipatala bonse bafwile ukukonka inshila shasuminishiwa isha kuicingililamo ku malwele	Female
05-200916-131248_bem_a40_elicit_6.wav	amacuungwa yanga	Male
04-201009-122744_bem_40e_elicit_30.wav	alipilibwila tupinda tonse nifyo fine inama shaba ishatutubala	Female
01-200917-202141_bem_d31_elicit_18.wav	mu kusondwelela ukwendauka na mafuta ukulasuba bantu amayanda imyotoka ifyakulya ne fintu fimbi tacilefwaikwa kabili cilelanga ukufuma mwisambililo lya mu cipingo cipya	Male
01-180101-020249_bem_d31_elicit_38.wav	bushe pali ifi fyonse ni fisa mutemenwepo	Male
06-200917-110207_bem_c20_elicit_28.wav	kwaisa kambi nako kaya	Female
04-200916-223805_bem_346_elicit_22.wav	eya abalumendo na bakashana basuma ikaleni nomba	Female
01-201001-201528_bem_fb0_elicit_20.wav	neco e nshita joni amushilile amalaya ya kucapa	Male
12-201010-100842_bem_526_elicit_28.wav	imfumu yatemwa nganshi aiti eya bana bandi mulungu alemwafwa muli bana basuma mwe bebukisha na bakalamba	Male
07-200916-164857_bem_c20_elicit_6.wav	ilyo line abuula na umubamfu webange apeepa apeepa na meenso yakashika nacee abuulapo nalimo akaka	Female
03-201006-005222_bem_798_elicit_7.wav	nomba mwalekutikilila aleumfwakofye uko balelumbula ishina limo baleti ba mangala	Female
01-201001-172058_bem_fb0_elicit_47.wav	imitima yabo te pa kusabasaba ukufwayo kucimona	Male
01-180101-031630_bem_d31_elicit_10.wav	lesa alilangulwike kabili ali no mutima wa kwelela ilintu alekele adamu na efa ukutwalilila ukuba abomi panuma yakubembuka mwi bala lya edeni	Male
01-201013-141625_bem_fb0_elicit_42.wav	kanshi ni bacibinda bene e bailemena muli ubu bubamfi	Male
01-180101-031630_bem_d31_elicit_38.wav	bushe nga cakuti pa lukuta paba ulubembu kucita shani	Male
01-201012-192322_bem_fb0_elicit_39.wav	taishiba kuluka ciluka basungu	Male
01-201001-174927_bem_fb0_elicit_31.wav	bamukanalume nabo bamupela ten basosa no kusosa filya fine abalume basosele	Male
04-201009-110829_bem_40e_elicit_25.wav	umfwa bwino kaino bamulapishe umumi talapishiwe ilyo afwile elyo atumwe ku ciwa mu kwisalapishiwa iyoo	Female
03-201007-002328_bem_798_elicit_31.wav	acitilefye mfofa imo na pa lucembe e mifwile	Female
12-201009-105041_bem_526_elicit_41.wav	kuti cilya caba cunguloungulo bonse twasendama neco kwena kuntu kwabula ne cakutufufya utulo twalele nga bafuma mu cifungo twaishilebuka fye ninshi na kasuba nakanina	Male
12-201010-074419_bem_526_elicit_16.wav	ukufundisha abaice ba musango uyu cintu cayafya sana kanshi e cilya bakafundisha bamo bomina	Male
03-200916-142856_bem_798_elicit_17.wav	uwingila mumushitu tomfwa iswa swa	Female
01-180101-031630_bem_d31_elicit_33.wav	pakuti babe muli uyu musango wa bulesa balingile ukuba no mutende na bantu bonse	Male
03-200916-015847_bem_798_elicit_45.wav	leelo alingile ukusakamana fye ifyo aikwatile  ifi fine e fikulu	Female
11-201010-161959_bem_c4b_elicit_13.wav	e kwafuma na lilya ishiwi batila wasansabala ameno nge mfuko	Female
04-200917-201407_bem_346_elicit_5.wav	nomba ngatawishibe ishina lyabo kwipusha	Female
03-200925-010537_bem_798_elicit_0.wav	imisepela yesu ilingi line iya kumbi pamulandu wakuti tatwakwata ifyakuti tuipeele	Female
05-200918-093426_bem_a40_elicit_14.wav	ilisumbu nakupela	Male
02-200917-173744_bem_197_elicit_3.wav	umuntu umusuma uo mushingaleka ukukumbwa	Male
03-200925-010537_bem_798_elicit_32.wav	tulapanga ifilubo ilyo tulelanda pa ficitika mu mekalo yesu cila mwaka cila mweshi cila bushiku twishibe ukuti ubunte bwaba apengi	Female
04-201008-155010_bem_40e_elicit_1.wav	pa nsaka kamwana nsemba kaipusha abakalamba akati	Female
12-201010-073403_bem_526_elicit_2.wav	umo mukwai nali ndetontonkanya ifya kowa mu kamana kalya awe no tulo twasuka twansenda	Male
03-201001-100406_bem_798_elicit_37.wav	shikulu canicandala nalimutemenwe saana pantu abantu eko baleisa mukupoka amaano elyo nemfumu nayo yalebeta ifintu ngafyakosa pamo namama wine	Female
01-180101-143137_bem_d31_elicit_47.wav	teti iwe ulenjikapamubili iwe	Male
01-201001-204524_bem_fb0_elicit_31.wav	ati atuushe cinono elyo apeela janet kalata wakwe	Male
03-200924-194133_bem_798_elicit_9.wav	bushe ababomfya malegeni bantu bamusango shani	Female
05-200918-095453_bem_a40_elicit_51.wav	cimpindu bwina nama	Male
12-201010-100842_bem_526_elicit_11.wav	awe patala papita fye akashita tuloleshanya fye nga bacibulu	Male
02-200916-121354_bem_197_elicit_5.wav	ngamuli abengi imilimo ilanguka lelo mufwile mwapekanya nefyakulya ifingi	Male
03-200921-105818_bem_798_elicit_37.wav	umubili ukukaba	Female
01-201006-112930_bem_fb0_elicit_32.wav	ifi fine efyo aba na pa nshita ino	Male
01-200922-100107_bem_d31_elicit_35.wav	nga bakakonka abacumfwila twayasuka cilifye natuleya	Male
12-201010-083232_bem_526_elicit_32.wav	nasuka naikoselesha naita akakashana nati katape amenshi twise tusambe umulwele afwe no mubili usuma	Male
03-201004-103454_bem_798_elicit_8.wav	shikanofye uo bashishukile	Female
01-200922-003122_bem_d31_elicit_7.wav	ukusuminisha ukuti cili mu maka yabalelolekesha pali iyi magazine ukusala nga cakuti benga bikamo icilengo cenu ne nshita batemwa abene ukubikamo icilengo icili conse	Male
01-201013-134137_bem_fb0_elicit_13.wav	kaesha ukufumako kafilwa cakosa fye ndi	Male
01-200917-185936_bem_d31_elicit_23.wav	ili bumba lya bantu abapalana mu matontonkanyo no kwikatana mu mweo untu lesa abapela no kukakana pamo ukupitila mu cibwesha pamo no buyo lyacingililwa kuli kasebanya ukupitila mwi senge	Male
08-200915-143450_bem_346_elicit_48.wav	casuminisihsa ukuti bomfwane umo naumo	Male
05-200917-093325_bem_a40_elicit_26.wav	ukalaumfwa icikonko ku mulandu wa linso lyobe	Male
11-201011-181911_bem_c4b_elicit_18.wav	balabapelako inshita imo iyakucita amangalo yamoyamo ayasuma aya ku mushi	Female
01-180101-042805_bem_d31_elicit_23.wav	umutima wa nkumbu kabili uubelela uluse	Male
05-200917-083101_bem_a40_elicit_43.wav	nga imwe mwe bantu cali shani	Male
01-200921-163326_bem_d31_elicit_7.wav	ilintu shikulu atutubwike kubafwa no kubwelela ku mulu abantu basambilile kuli wene lintu ali pano isonde ebali no kuba bakasambilisha ba bantu	Male
01-200917-231428_bem_d31_elicit_16.wav	lyashi lisuma mwe	Male
01-180102-143243_bem_d31_elicit_20.wav	bambi abantu abalekele imilimo noko balebomba akale kusha ncito bali kwete ifi gayo	Male
01-200922-004748_bem_d31_elicit_44.wav	calishibikwa apakalamba ukuti ifitabo ukufuma kuba mipepele imbi filaleta icifulunganya ku bena kristu mu mishi elyo na mumisumba	Male
02-200916-121354_bem_197_elicit_24.wav	nga ulefwaya umulimo wanguke ufwile waipushako abanobe bakwafwako	Male
03-201004-110412_bem_798_elicit_44.wav	papitile inshiku shine talya nakulya alangulukafye	Female
12-201008-130449_bem_526_elicit_48.wav	tushipwa fye ukulya twalakaka no tupe twabika na muli motoka twalalindila  abapatili balye awe basuka nabo bapwa no kulya twasamba ne fipe twabika na muli motoka	Male
04-200916-232841_bem_346_elicit_16.wav	nshilekupela candi	Female
03-201001-105646_bem_798_elicit_23.wav	amangalo yakukosha umubili	Female
01-200922-093621_bem_d31_elicit_20.wav	lelo paulo aile ku mwalo mu kuitemenwa mu kuimona ukucenjela na bumushilo ukucila bonse	Male
03-200916-142856_bem_798_elicit_16.wav	umuto walupwa tawitika ushenda ma fye	Female
03-201001-100406_bem_798_elicit_36.wav	ba mayo nabo abati uubika abikila abengi	Female
03-201007-011712_bem_798_elicit_32.wav	baile pa mfalashi imo ine	Female
01-201001-195552_bem_fb0_elicit_3.wav	ba phiri bawishi kwa janet ico baishibe ubutalantanshi bwa mwana wabo tabalefwaya kutantalisha bwinga bwabo	Male
03-200916-023738_bem_798_elicit_42.wav	na mashina yabo yaliya inkunta ukulingana nefyo baacita na balecita ku myabo bafuma	Female
01-201001-223110_bem_fb0_elicit_1.wav	joni ati leta kanshi mone ifilemba bamayo na ine njishibe ukuboko kwabo	Male
01-200918-112337_bem_d31_elicit_7.wav	kuti waishiba shani nga cakuti ifundisho waumfwa lifumine kuli lesa	Male
12-201008-130449_bem_526_elicit_44.wav	nalolekesha namona fye cisabi icikulu nganshi	Male
05-200916-131248_bem_a40_elicit_4.wav	indalama shinga	Male
03-201006-021353_bem_798_elicit_16.wav	baleendafye manengwamanengwa mpaka bapalama na ku mpili	Female
01-200922-110537_bem_d31_elicit_32.wav	abakalashitisha ama magazine	Male
07-200916-164857_bem_c20_elicit_34.wav	kete shikeyo walaleka tuume mfumu	Female
05-200916-120739_bem_a40_elicit_38.wav	pa mulenga pali abantu	Male
01-200929-215409_bem_fb0_elicit_16.wav	cikashana ee kwena shalikalipe mwe tamulemona jontie w aba kawe afililwe no kushiikata	Male
07-200916-162122_bem_c20_elicit_27.wav	kabili nalyo twashala twacisenseka twacinda twacindamwe ninshi natufwala na ifyakufwala fya muuntu	Female
03-200916-120506_bem_798_elicit_26.wav	lelo nga mulefwaya ukwishiba bwino ifyo imilimo ibombwa nangu ifyo yalebombwa kale	Female
02-200918-103456_bem_197_elicit_4.wav	kale wali umusha	Male
01-201001-203149_bem_fb0_elicit_8.wav	cilumendo aisaima na pa menso napalubana ku mulopa icikumbi nacilepuka	Male
03-200925-070127_bem_798_elicit_34.wav	ukusakamana palwa mikalile ya bamembala na bambi abalebulwa pamo nga ba ba mukamfwilwa bakashiwa ne ndema  na balemana	Female
04-201008-155010_bem_40e_elicit_2.wav	bushe batini ishina lyandi ilya mulenga lyafumine kuli uyu wine mulenga wa mpanga	Female
01-201002-005539_bem_fb0_elicit_3.wav	umwenso elyo wacila kuli janet wena atontonkanya ukuti eo joni atuma ukwisa mubwesha lelo pa kufyuka kwakwa janet taishibepo nelyo kamo	Male
03-201004-001734_bem_798_elicit_25.wav	imfubu nasho ashiti twafwa ne mwe	Female
01-201001-203149_bem_fb0_elicit_22.wav	iwe lolela kuno kwine pakuti umwina mobe umutima ufuuke tulekutwala panuma pantu nga mwaya nankwe alekuuma sana	Male
04-200914-215055_bem_346_elicit_14.wav	mwende bwino mwaumfwa ba geledi wanu	Female
17-200915-120130_bem_346_elicit_41.wav	yali bwino ama holide yenu	Female
01-200914-194432_bem_d31_elicit_46.wav	awe naisa kanshi mpenikofye akashita akanono fye	Male
03-200916-023738_bem_798_elicit_25.wav	icishiilano cisha abamano fyonse fishala pa calo leelo tufishe ku mwesu bakaleibwikishako	Female
06-200916-150125_bem_c20_elicit_47.wav	mukwai kaluka ulya wine maayo kalukile pali mumbi uwawama nga malaika	Female
03-200925-043821_bem_798_elicit_1.wav	umo akongwele indalama ku munankwe	Female
03-200916-120506_bem_798_elicit_24.wav	pali ino nshita pamulandu wakuti kwalisa imisango imbi iyakuliminamo temilimo yonse iyalondololwa pamulu iibobwa iyo	Female
04-201005-211232_bem_40e_elicit_6.wav	elyo aeba imfumu na bantu ati awe nomba capwa inombe yashala ipayeni moce yena twalalya nifwe	Female
01-201001-172058_bem_fb0_elicit_5.wav	banalume shikutala kanshi mwaleta abenamwenu kuno twaisabamona no kubeshiba	Male
12-201010-081738_bem_526_elicit_16.wav	ati ni ku isano balemufwaya naiposa na mu nshila nalaya	Male
11-201007-190410_bem_c4b_elicit_6.wav	epali nindabako fimo na fimbi ifyo nshibwishe kuti bamushimikilako	Female
07-200916-162122_bem_c20_elicit_31.wav	awe naceendi uluceelo abantu natuleeya kumilimo natuleeya kumilimo	Female
06-200916-150125_bem_c20_elicit_37.wav	ubushiku bumo imfumu yaleetandala mumushi yasanga na kameme pa mwinshi kaleyangala	Female
05-200916-124150_bem_a40_elicit_42.wav	ubutanda bwandi buleluba	Male
12-201010-070823_bem_526_elicit_44.wav	cinecine nga wauma umuloshi no kusuula wasuulako teti pabe nelyo cimo icingamonekapo	Male
03-201004-001734_bem_798_elicit_14.wav	ne wena shabwela shapishapo no mukulwa	Female
04-200917-143010_bem_346_elicit_32.wav	na mu cinyanja tamwishibe	Female
06-200916-094743_bem_c20_elicit_31.wav	kabula na umwando kakaka nakanwa ka nyambi nomba kasha icipunda lubali	Female
01-200922-010446_bem_d31_elicit_5.wav	bushe tubakanye ukusangwako	Male
11-201011-185414_bem_c4b_elicit_34.wav	nga ubushiku bwakosa ne fyangalo fyabatendusha ifyo bacilayangala pantu bafyangala pa nshita ntali	Female
03-200918-110406_bem_798_elicit_48.wav	nabana bakakula ilyo bakasoma ici citabo tabakalabe ifyo bamobamo pa bantu babo bacitile ku mwabo	Female
09-200916-054405_bem_a40_elicit_18.wav	ifwile yaba ukutali no kupitila mulamba wa menshi	Female
03-200921-154823_bem_798_elicit_33.wav	elyo nokusangwa mwibumba ilyabaleufya icupo cakupatikishiwa ngacakuti teiwe cikumine	Female
05-200916-113409_bem_a40_elicit_14.wav	finshifinga fwilisha umuntu nga alwala	Male
17-200916-152419_bem_346_elicit_15.wav	nomba elo wingekala	Female
03-200925-053533_bem_798_elicit_19.wav	tulingile ukwipusha amepusho pakuti twingeshiba ngacakuti uyo muntu alishiba imbila nsuma	Female
01-201011-231356_bem_fb0_elicit_11.wav	nga bafika bali no kumona pa lubansa apasebeka apasensebuka atemwa pa lukungu lwa nanda ya bafyashi babo epo bakolongana	Male
01-201001-195552_bem_fb0_elicit_44.wav	kabili kuti acita shani pa kupaapa umwana uwakuti alemulamfisha amalaya yakwe aya ndalama ku misu kabili no kwenda na matebela kasuba konse	Male
03-201006-002050_bem_798_elicit_11.wav	kanshi mu mulima mwalifye amaano yakuya nao ku fyalo ku kufwaye mfuti na shimbi ne fipolopolo	Female
03-200920-120041_bem_798_elicit_10.wav	umutwe ubukali	Female
03-200916-010158_bem_798_elicit_33.wav	kwenu ni kwikoshi	Female
03-200918-110406_bem_798_elicit_44.wav	pantu ulushimu lubi luntu lushele kubuluba	Female
01-180101-143137_bem_d31_elicit_49.wav	iwe ikalafye tapali efyo unganjeba	Male
01-180101-062208_bem_d31_elicit_3.wav	ici calepilibula ukutila ro ali nokuya ku sukulu panshita iyi tali no kwikala ku ncende iyeni	Male
03-201007-013831_bem_798_elicit_24.wav	maria aalaalondolwela na yoani kuli munyina ati aba e balefwayo kuti bankobekele	Female
05-200918-093426_bem_a40_elicit_26.wav	imwe ili isumbu mwatwele ku mulundu eko twingaya ku	Male
03-200921-162447_bem_798_elicit_15.wav	ifisangwa muli uyu mutitikisha nifi	Female
05-200916-153858_bem_a40_elicit_7.wav	tabaletwafwa ukuteya umupila	Male
05-200917-095849_bem_a40_elicit_64.wav	awe limbifye ilinso ku cimuti lya lukuta lya lukuta lya lukuta lya lukuta awe banyina kutola	Male
02-200917-190114_bem_197_elicit_6.wav	ukufilwa ukumonana na untu wacilafwaisha	Male
12-201009-111159_bem_526_elicit_3.wav	ilyo twapololokela muli uyu musumba kuti na ka ku ibele keshile kumo ku kutamba	Male
01-201001-234513_bem_fb0_elicit_42.wav	banda amwipusha ati ba bowa shi nalimo mulefwaya ukusambilila icindebele	Male
01-200918-113920_bem_d31_elicit_40.wav	balabombela pamalyashi ayo bapokelela elyo nokuyawaminisha	Male
03-201003-235942_bem_798_elicit_2.wav	paali na bantu bambi nabo mutanda abakusende ifipe	Female
03-200924-204525_bem_798_elicit_14.wav	nga mu cilangililo kuli ibumba ilitwa ilino isenge lya bakatangata abena kristunabambi betwa isenge lya basambi abatetekela mu zambia	Female
01-200918-132008_bem_d31_elicit_24.wav	awe yohane abweseshe amatontonkanyo ku kupekanya ifya ku ncito	Male
01-201006-002700_bem_fb0_elicit_23.wav	apunda no musowa uwabipisha nganshi	Male
01-200929-221342_bem_fb0_elicit_8.wav	we mukashana nga wakwata umwana kuti wasanguko mukote na balumendo teti bakuposeko mano nakalya fye	Male
01-200922-102640_bem_d31_elicit_25.wav	ifyo twingasambilila kuli yesu kristu	Male
05-200916-125800_bem_a40_elicit_36.wav	ciisuma ukuumfwana umutengo elyo tamulashita lelo mufwile ukunyengelela nokwishiba ukulanda bwino bwino	Male
03-200921-162447_bem_798_elicit_29.wav	ukulapindululaimyundapilweyamuntu nangu kumilimo yonse iikumine umubele wakwe uwa bwaume nangu ubwanakashi bwakwe ku fyabumi fyonse nangu	Female
01-180101-141937_bem_d31_elicit_9.wav	walinjishiba amano yandi	Male
03-200920-120041_bem_798_elicit_44.wav	takwaba umuti wa bulwele bwa kolonavailasi nineteen	Female
04-201008-151412_bem_40e_elicit_24.wav	apaala ilino lya nsofu amate pamo ne yombe shine	Female
01-200922-110537_bem_d31_elicit_60.wav	aba bantu bafwile ukuba abaishiba bwino bwino ukulanshanya mu lulimi lwa cingeleshi	Male
01-201001-172058_bem_fb0_elicit_19.wav	cilya janet ati aletabataba pa kuti anaye ubwali	Male
04-201008-154234_bem_40e_elicit_5.wav	chilufya ali e mwine we tanda emo ababiye baleisa mu kusendama chilufya alota inkalamo ilemutamfya	Female
03-200921-105818_bem_798_elicit_40.wav	ukupemashika	Female
05-200916-115646_bem_a40_elicit_45.wav	bushe iciila cikabako liisa	Male
02-200916-223339_bem_197_elicit_24.wav	nga ulefwaya ukukwata ifintu fimo ukufuma mumpanga ufwile wafyendela nokuficulila	Male
03-200924-204525_bem_798_elicit_57.wav	bushe nacafwako umuntu umo nga mwaisalila ifya bupe fyenu	Female
11-201010-161959_bem_c4b_elicit_17.wav	tayakwata mpantila nge mpuku shimbi pantu tayaba na busali	Female
17-200916-192637_bem_346_elicit_16.wav	ntotele imiku inga	Female
03-200925-003120_bem_798_elicit_37.wav	inshila naimbi iya yanguka nakabili kuti twatila iyoo tatulemusuminisha ukuyako kulya	Female
05-200916-113409_bem_a40_elicit_49.wav	ica bumo tatufwile kufisisha mu mpanga	Male
01-201005-232741_bem_fb0_elicit_34.wav	ne nama nasho apo shabolela ntangalintangali baisashimika ku mushi	Male
05-200918-103449_bem_a40_elicit_77.wav	shi nkole nao tali mukani afuma	Male
03-200921-171929_bem_798_elicit_16.wav	ifyopo fyakupatikishiwa	Female
01-201011-224854_bem_fb0_elicit_13.wav	balya aikata nabo baya mu cishilwa cibiye kabili batendeka no kupunda	Male
03-200915-234914_bem_798_elicit_25.wav	ngatatulembele mu cibemba pali bena ni bani bambi abakalemba pali bena	Female
03-201001-100406_bem_798_elicit_42.wav	icisaka caleba kwisano eko baletuma abalumendo abacenjela eko bakulila abacenjelesha beena balebapela nabana bamfumu aupa	Female
01-201013-132016_bem_fb0_elicit_0.wav	ukusaba ifisabo fya mpanga	Male
05-200917-120015_bem_a40_elicit_46.wav	tekuti nshe umunandi uonatemenwe	Male
03-200918-110406_bem_798_elicit_7.wav	filelanga ukuti baume kabili ifi fyonse bacita fintu ifyo nabana besu pamo nabenshikulu besu bakabonfya ngacakuti tatufyonawile fwebene	Female
07-200916-162122_bem_c20_elicit_9.wav	uluceelo abantu bafumina mumpanga mumilimo	Female
04-200916-232135_bem_346_elicit_12.wav	abengi abana abesa kuno ba soli	Female
03-200923-215451_bem_798_elicit_25.wav	natutile pa cilonganino paisa umuntu kukupatikisha ukuti bonse balelandila mu ndimi	Female
01-200914-213535_bem_d31_elicit_2.wav	ama tontonkanyo yalifula icakuti amano yonse yalifye ayafulungana	Male
01-201001-231632_bem_fb0_elicit_38.wav	iwe auba na mano ya kumutiina nga teti ulecita ifyo ashifwaya	Male
02-200917-173744_bem_197_elicit_24.wav	nangu ameno mwefu amano yena takwata	Male
01-200918-101707_bem_d31_elicit_25.wav	ifitabo fipya	Male
01-201013-141625_bem_fb0_elicit_40.wav	nga bafisha ku mushi kuti bababako amasako elyo batumbula bapela na bafyashi babo babepikila	Male
01-180101-042805_bem_d31_elicit_38.wav	na bena baikalamo batwalilile ukulanda na pali ifi	Male
01-200930-081904_bem_fb0_elicit_32.wav	pa cibelushi cakonkelepo joni aile aletandalila janet pa yadi pa mr thorncroft	Male
03-201006-013752_bem_798_elicit_15.wav	ukupike candamali ninshi alipwisha kale	Female
02-200918-085201_bem_197_elicit_17.wav	umuntu uwabombesha pakukwata icintu eufwile ukukwatilamo no bunoonshi ubwingi	Male
03-200916-040939_bem_798_elicit_7.wav	ushitasha mwana wa ndoshi	Female
04-201005-212919_bem_40e_elicit_8.wav	pantu nga cakuti ayansha abayeke kuti balunda pa fita fyakwe aisalwisha na fwe babemba bene	Female
03-201003-235942_bem_798_elicit_3.wav	baali ne mfuti shibili ne mbokoshi sha mpolopolo nasho shiine	Female
03-200918-110406_bem_798_elicit_47.wav	ne ci citabo cileba bukambone pafyo ba katumbi naba katumba balebomba	Female
01-200918-112337_bem_d31_elicit_35.wav	finshi mwasambililapo pali lesa na mabulayo yakwe	Male
03-200923-215451_bem_798_elicit_15.wav	te kupitila mu fyo twasuminamo nangu mu fikulwa fyesu nangu mu fyatantikwa lelo ukupitila mu citemwiko cesu emo twishibikilwa	Female
01-201001-193222_bem_fb0_elicit_49.wav	nshifwaya umwana uo mfyele e walaenda na bakapenta kasuba konse	Male
06-200916-110927_bem_c20_elicit_42.wav	bonse baali na bakashi na baana	Female
05-200916-194744_bem_a40_elicit_3.wav	ichipela inkula chilatusha	Male
05-200918-093426_bem_a40_elicit_55.wav	baisa tuye twipushe ba mulamu obe nga niku mpanga bateya amasumbu	Male
01-200922-003122_bem_d31_elicit_40.wav	imikalile yakwe muke yatendeke ukulondoloka	Male
05-200916-152753_bem_a40_elicit_30.wav	nshakwata indalama	Male
07-200916-164857_bem_c20_elicit_28.wav	awe umulumendo aya na mukayanda baamulangile	Female
02-200917-230415_bem_197_elicit_21.wav	amaboko yafwiile yaikatana nomubili pakuti pengaba ubumi	Male
03-200924-200908_bem_798_elicit_13.wav	nakalya inshita shalipilibuka	Female
01-200922-010446_bem_d31_elicit_34.wav	tucili tulekabila amapepo yenu nganshi pakuti tukafikilishe ukubomba bwino uyu umulimo wakwa lesa	Male
03-200915-234914_bem_798_elicit_1.wav	ilelo naikala pa cipuna pakuti nandepo pafya abana ba sempya katumbi na katumba balebombela icalo cabo	Female
03-200925-050356_bem_798_elicit_24.wav	icabubili twali abaipeelesha kukubila te ku ng'anda ne ng'andafye lelo twalesabankanya no tupepala twa mbila nsuma no kulanda ku bantu amashiwi yakwa lesa	Female
03-201007-004908_bem_798_elicit_47.wav	uku lubali balemupeela no bukalamba pa nito	Female
01-200922-091556_bem_d31_elicit_9.wav	ee pali munonko paulo	Male
04-201005-204642_bem_40e_elicit_14.wav	mulenga abuka mu mupashi	Female
01-201012-192322_bem_fb0_elicit_10.wav	nga akapala kuli wishi atemwa kuli nyina mu mibombele mu misosele na mu mikalile	Male
03-200915-234914_bem_798_elicit_43.wav	ba katumbi na katumba mitwe iyo iletulanga ifyo amatontonkanyo yabo yaba	Female
01-180101-122837_bem_d31_elicit_27.wav	ifyo walanda ati banyina balinamafya inkesaipusha nga ba bwela	Male
01-201006-110929_bem_fb0_elicit_28.wav	cembe pa kumfwa amashiwi ya musango uyu camupesha amano	Male
01-201004-201313_bem_fb0_elicit_56.wav	umuntu alecita ifyo fine inshiku shonse isho mfubu alebomba pa citemene pamwakwe casuka icitemene caba ngo mulasa wa mfumu	Male
